time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,136198,2011-04-18 09:17:20.49077,M009,OFF,,,2011-04-18 09:17:20.490770,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_OFF,0 days 00:00:01.880271,2,0,537,339,1,Relax,['Relax'],15,1
2,136199,2011-04-18 09:17:28.828633,M009,ON,,,2011-04-18 09:17:28.828633,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_ON,0 days 00:00:08.337863,2,0,537,339,1,Relax,['Relax'],15,1
3,136200,2011-04-18 09:17:30.328946,M009,OFF,,,2011-04-18 09:17:30.328946,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_OFF,0 days 00:00:01.500313,2,0,537,339,1,Relax,['Relax'],15,1
4,136201,2011-04-18 09:18:49.140483,M009,ON,,,2011-04-18 09:18:49.140483,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_ON,0 days 00:01:18.811537,2,0,537,339,1,Relax,['Relax'],15,1
5,136202,2011-04-18 09:18:51.136078,M009,OFF,,,2011-04-18 09:18:51.136078,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_OFF,0 days 00:00:01.995595,2,0,537,339,1,Relax,['Relax'],15,1
6,136203,2011-04-18 09:19:16.709168,M009,ON,,,2011-04-18 09:19:16.709168,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_ON,0 days 00:00:25.573090,2,0,537,339,1,Relax,['Relax'],15,1
7,136204,2011-04-18 09:19:21.250276,M009,OFF,,,2011-04-18 09:19:21.250276,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_OFF,0 days 00:00:04.541108,2,0,537,339,1,Relax,['Relax'],15,1
8,136205,2011-04-18 09:19:22.300126,M009,ON,,,2011-04-18 09:19:22.300126,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_ON,0 days 00:00:01.049850,2,0,537,339,1,Relax,['Relax'],15,1
9,136206,2011-04-18 09:19:24.089932,M009,OFF,,,2011-04-18 09:19:24.089932,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_OFF,0 days 00:00:01.789806,2,0,537,339,1,Relax,['Relax'],15,1
10,136207,2011-04-18 09:19:42.591738,M009,ON,,,2011-04-18 09:19:42.591738,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_ON,0 days 00:00:18.501806,2,0,537,339,1,Relax,['Relax'],15,1
11,136208,2011-04-18 09:19:43.51443,M009,OFF,,,2011-04-18 09:19:43.514430,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_OFF,0 days 00:00:00.922692,2,0,537,339,1,Relax,['Relax'],15,1
12,136209,2011-04-18 09:19:58.37083,M009,ON,,,2011-04-18 09:19:58.370830,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_ON,0 days 00:00:14.856400,2,0,537,339,1,Relax,['Relax'],15,1
13,136210,2011-04-18 09:19:59.233338,M013,ON,,,2011-04-18 09:19:59.233338,,['Relax'],1,Relax,Relax,str,False,Relax,"[310, 410]",2011-04-18,9,late_morning,mon,M013_ON,0 days 00:00:00.862508,2,0,310,410,1,Relax,['Relax'],15,1
14,136211,2011-04-18 09:20:04.061391,M009,OFF,,,2011-04-18 09:20:04.061391,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_OFF,0 days 00:00:04.828053,2,0,537,339,1,Relax,['Relax'],15,1
15,136212,2011-04-18 09:20:05.805234,M020,ON,,,2011-04-18 09:20:05.805234,,['Relax'],1,Relax,Relax,str,False,Relax,"[377, 359]",2011-04-18,9,late_morning,mon,M020_ON,0 days 00:00:01.743843,2,0,377,359,1,Relax,['Relax'],15,1
16,136213,2011-04-18 09:20:06.62061,M009,ON,,,2011-04-18 09:20:06.620610,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_ON,0 days 00:00:00.815376,2,0,537,339,1,Relax,['Relax'],15,1
17,136214,2011-04-18 09:20:07.219147,M012,ON,,,2011-04-18 09:20:07.219147,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-18,9,late_morning,mon,M012_ON,0 days 00:00:00.598537,2,0,328,210,1,Relax,['Relax'],15,1
18,136215,2011-04-18 09:20:08.998997,M010,ON,,,2011-04-18 09:20:08.998997,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-18,9,late_morning,mon,M010_ON,0 days 00:00:01.779850,2,0,537,221,1,Relax,['Relax'],15,1
19,136216,2011-04-18 09:20:09.540929,M009,OFF,Relax,end,2011-04-18 09:20:09.540929,Relax end,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-18,9,late_morning,mon,M009_OFF,0 days 00:00:00.541932,2,0,537,339,1,Relax,['Relax'],15,1
20,136217,2011-04-18 09:20:09.609012,M013,OFF,,,2011-04-18 09:20:09.609012,,[],0,,no_activity,str,False,No_Activity,"[310, 410]",2011-04-18,9,late_morning,mon,M013_OFF,0 days 00:00:00.068083,2,0,310,410,1,no_activity,[],15,1
