time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,27420,2011-04-04 20:30:55.919746,M009,OFF,,,2011-04-04 20:30:55.919746,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-04,20,evening,mon,M009_OFF,0 days 00:00:01.292444,2,0,537,339,1,Relax,['Relax'],13,1
2,27421,2011-04-04 20:30:57.317493,M009,ON,,,2011-04-04 20:30:57.317493,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-04,20,evening,mon,M009_ON,0 days 00:00:01.397747,2,0,537,339,1,Relax,['Relax'],13,1
3,27422,2011-04-04 20:30:58.616354,M010,OFF,,,2011-04-04 20:30:58.616354,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-04,20,evening,mon,M010_OFF,0 days 00:00:01.298861,2,0,537,221,1,Relax,['Relax'],13,1
4,27423,2011-04-04 20:30:59.419393,M010,ON,,,2011-04-04 20:30:59.419393,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-04,20,evening,mon,M010_ON,0 days 00:00:00.803039,2,0,537,221,1,Relax,['Relax'],13,1
5,27424,2011-04-04 20:31:03.866993,M010,OFF,,,2011-04-04 20:31:03.866993,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-04,20,evening,mon,M010_OFF,0 days 00:00:04.447600,2,0,537,221,1,Relax,['Relax'],13,1
6,27425,2011-04-04 20:31:07.360929,M009,OFF,,,2011-04-04 20:31:07.360929,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-04,20,evening,mon,M009_OFF,0 days 00:00:03.493936,2,0,537,339,1,Relax,['Relax'],13,1
7,27426,2011-04-04 20:31:08.452995,M009,ON,,,2011-04-04 20:31:08.452995,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-04,20,evening,mon,M009_ON,0 days 00:00:01.092066,2,0,537,339,1,Relax,['Relax'],13,1
8,27427,2011-04-04 20:31:13.911724,M009,OFF,,,2011-04-04 20:31:13.911724,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-04,20,evening,mon,M009_OFF,0 days 00:00:05.458729,2,0,537,339,1,Relax,['Relax'],13,1
9,27428,2011-04-04 20:31:47.239416,M009,ON,,,2011-04-04 20:31:47.239416,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-04,20,evening,mon,M009_ON,0 days 00:00:33.327692,2,0,537,339,1,Relax,['Relax'],13,1
10,27429,2011-04-04 20:31:49.221917,M009,OFF,,,2011-04-04 20:31:49.221917,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-04,20,evening,mon,M009_OFF,0 days 00:00:01.982501,2,0,537,339,1,Relax,['Relax'],13,1
