time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,205262,2011-04-28 17:32:26.614381,M009,OFF,,,2011-04-28 17:32:26.614381,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:02.576077,6,0,537,339,1,Relax,['Relax'],13,4
2,205263,2011-04-28 17:32:31.691085,M009,ON,,,2011-04-28 17:32:31.691085,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:05.076704,6,0,537,339,1,Relax,['Relax'],13,4
3,205264,2011-04-28 17:32:32.974563,M009,OFF,,,2011-04-28 17:32:32.974563,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:01.283478,6,0,537,339,1,Relax,['Relax'],13,4
4,205265,2011-04-28 17:32:34.259296,M009,ON,,,2011-04-28 17:32:34.259296,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:01.284733,6,0,537,339,1,Relax,['Relax'],13,4
5,205266,2011-04-28 17:32:36.028588,M009,OFF,,,2011-04-28 17:32:36.028588,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:01.769292,6,0,537,339,1,Relax,['Relax'],13,4
6,205267,2011-04-28 17:32:37.89438,M009,ON,,,2011-04-28 17:32:37.894380,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:01.865792,6,0,537,339,1,Relax,['Relax'],13,4
7,205268,2011-04-28 17:32:37.968575,M020,ON,,,2011-04-28 17:32:37.968575,,['Relax'],1,Relax,Relax,str,False,Relax,"[377, 359]",2011-04-28,17,evening,thu,M020_ON,0 days 00:00:00.074195,6,0,377,359,1,Relax,['Relax'],13,4
8,205269,2011-04-28 17:32:38.731746,M020,OFF,,,2011-04-28 17:32:38.731746,,['Relax'],1,Relax,Relax,str,False,Relax,"[377, 359]",2011-04-28,17,evening,thu,M020_OFF,0 days 00:00:00.763171,6,0,377,359,1,Relax,['Relax'],13,4
9,205270,2011-04-28 17:32:40.065866,M009,OFF,,,2011-04-28 17:32:40.065866,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:01.334120,6,0,537,339,1,Relax,['Relax'],13,4
10,205271,2011-04-28 17:33:18.072737,M009,ON,,,2011-04-28 17:33:18.072737,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:38.006871,6,0,537,339,1,Relax,['Relax'],13,4
11,205272,2011-04-28 17:33:20.717874,M009,OFF,,,2011-04-28 17:33:20.717874,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:02.645137,6,0,537,339,1,Relax,['Relax'],13,4
12,205273,2011-04-28 17:34:06.62645,M009,ON,,,2011-04-28 17:34:06.626450,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:45.908576,6,0,537,339,1,Relax,['Relax'],13,4
13,205274,2011-04-28 17:34:08.571631,M009,OFF,,,2011-04-28 17:34:08.571631,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:01.945181,6,0,537,339,1,Relax,['Relax'],13,4
14,205275,2011-04-28 17:34:10.323857,M009,ON,,,2011-04-28 17:34:10.323857,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:01.752226,6,0,537,339,1,Relax,['Relax'],13,4
15,205276,2011-04-28 17:34:18.112954,M009,OFF,,,2011-04-28 17:34:18.112954,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:07.789097,6,0,537,339,1,Relax,['Relax'],13,4
16,205277,2011-04-28 17:34:38.969641,M009,ON,,,2011-04-28 17:34:38.969641,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:20.856687,6,0,537,339,1,Relax,['Relax'],13,4
17,205278,2011-04-28 17:34:40.498939,M009,OFF,,,2011-04-28 17:34:40.498939,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:01.529298,6,0,537,339,1,Relax,['Relax'],13,4
18,205279,2011-04-28 17:34:48.770568,M009,ON,,,2011-04-28 17:34:48.770568,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:08.271629,6,0,537,339,1,Relax,['Relax'],13,4
19,205280,2011-04-28 17:34:51.062637,M009,OFF,,,2011-04-28 17:34:51.062637,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_OFF,0 days 00:00:02.292069,6,0,537,339,1,Relax,['Relax'],13,4
20,205281,2011-04-28 17:35:00.97178,M009,ON,,,2011-04-28 17:35:00.971780,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-28,17,evening,thu,M009_ON,0 days 00:00:09.909143,6,0,537,339,1,Relax,['Relax'],13,4
