time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,128110,2011-04-17 12:56:31.988778,M022,ON,,,2011-04-17 12:56:31.988778,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[887, 581]",2011-04-17,12,afternoon,sun,M022_ON,0 days 00:00:00.524351,4,0,887,581,1,Meal_Preparation,['Meal_Preparation'],5,1
2,128111,2011-04-17 12:56:32.146159,M015,OFF,,,2011-04-17 12:56:32.146159,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-17,12,afternoon,sun,M015_OFF,0 days 00:00:00.157381,4,0,231,770,1,Meal_Preparation,['Meal_Preparation'],5,1
3,128112,2011-04-17 12:56:32.595103,M030,OFF,,,2011-04-17 12:56:32.595103,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[904, 936]",2011-04-17,12,afternoon,sun,M030_OFF,0 days 00:00:00.448944,4,0,904,936,1,Meal_Preparation,['Meal_Preparation'],5,1
4,128113,2011-04-17 12:56:33.541743,M021,ON,,,2011-04-17 12:56:33.541743,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[648, 582]",2011-04-17,12,afternoon,sun,M021_ON,0 days 00:00:00.946640,4,0,648,582,1,Meal_Preparation,['Meal_Preparation'],5,1
5,128114,2011-04-17 12:56:34.591503,M013,ON,,,2011-04-17 12:56:34.591503,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[310, 410]",2011-04-17,12,afternoon,sun,M013_ON,0 days 00:00:01.049760,4,0,310,410,1,Meal_Preparation,['Meal_Preparation'],5,1
6,128115,2011-04-17 12:56:36.093788,M020,ON,,,2011-04-17 12:56:36.093788,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[377, 359]",2011-04-17,12,afternoon,sun,M020_ON,0 days 00:00:01.502285,4,0,377,359,1,Meal_Preparation,['Meal_Preparation'],5,1
7,128116,2011-04-17 12:56:36.482568,M014,OFF,,,2011-04-17 12:56:36.482568,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[338, 614]",2011-04-17,12,afternoon,sun,M014_OFF,0 days 00:00:00.388780,4,0,338,614,1,Meal_Preparation,['Meal_Preparation'],5,1
8,128117,2011-04-17 12:56:37.70823,D004,OPEN,,,2011-04-17 12:56:37.708230,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[902, 961]",2011-04-17,12,afternoon,sun,D004_OPEN,0 days 00:00:01.225662,4,0,902,961,1,Meal_Preparation,['Meal_Preparation'],5,1
9,128118,2011-04-17 12:56:37.861756,M021,OFF,,,2011-04-17 12:56:37.861756,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[648, 582]",2011-04-17,12,afternoon,sun,M021_OFF,0 days 00:00:00.153526,4,0,648,582,1,Meal_Preparation,['Meal_Preparation'],5,1
10,128119,2011-04-17 12:56:38.795711,M013,OFF,,,2011-04-17 12:56:38.795711,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[310, 410]",2011-04-17,12,afternoon,sun,M013_OFF,0 days 00:00:00.933955,4,0,310,410,1,Meal_Preparation,['Meal_Preparation'],5,1
