time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,103047,2011-04-14 17:26:26.590242,M019,ON,,,2011-04-14 17:26:26.590242,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-14,17,evening,thu,M019_ON,0 days 00:00:06.140581,3,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,4
2,103049,2011-04-14 17:26:39.568566,M019,ON,,,2011-04-14 17:26:39.568566,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-14,17,evening,thu,M019_ON,0 days 00:00:00.587906,3,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,4
3,103051,2011-04-14 17:26:58.038597,M019,ON,,,2011-04-14 17:26:58.038597,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-14,17,evening,thu,M019_ON,0 days 00:00:01.763875,3,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,4
4,103053,2011-04-14 17:27:10.813645,M019,ON,,,2011-04-14 17:27:10.813645,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-14,17,evening,thu,M019_ON,0 days 00:00:10.808744,3,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,4
5,103055,2011-04-14 17:27:16.984078,M015,ON,,,2011-04-14 17:27:16.984078,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-14,17,evening,thu,M015_ON,0 days 00:00:01.200246,3,0,231,770,1,Meal_Preparation,['Meal_Preparation'],7,4
6,103056,2011-04-14 17:27:17.081841,M019,ON,,,2011-04-14 17:27:17.081841,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-14,17,evening,thu,M019_ON,0 days 00:00:00.097763,3,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,4
7,103059,2011-04-14 17:27:32.039936,M019,ON,,,2011-04-14 17:27:32.039936,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-14,17,evening,thu,M019_ON,0 days 00:00:08.600559,3,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,4
8,103061,2011-04-14 17:27:35.483381,M019,ON,,,2011-04-14 17:27:35.483381,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-14,17,evening,thu,M019_ON,0 days 00:00:01.050995,3,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,4
9,103062,2011-04-14 17:27:36.997563,M016,ON,,,2011-04-14 17:27:36.997563,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[449, 937]",2011-04-14,17,evening,thu,M016_ON,0 days 00:00:01.514182,3,0,449,937,1,Meal_Preparation,['Meal_Preparation'],7,4
10,103064,2011-04-14 17:27:40.480956,M019,ON,,,2011-04-14 17:27:40.480956,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-14,17,evening,thu,M019_ON,0 days 00:00:00.833126,3,0,345,806,1,Meal_Preparation,['Meal_Preparation'],7,4
11,103065,2011-04-14 17:27:44.108932,M015,ON,,,2011-04-14 17:27:44.108932,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-14,17,evening,thu,M015_ON,0 days 00:00:03.627976,3,0,231,770,1,Meal_Preparation,['Meal_Preparation'],7,4
