time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,82142,2011-04-12 10:46:13.853535,M021,ON,,,2011-04-12 10:46:13.853535,,[],0,,no_activity,str,False,No_Activity,"[648, 582]",2011-04-12,10,late_morning,tue,M021_ON,0 days 00:00:00.074106,2,0,648,582,1,no_activity,[],9,0
2,82145,2011-04-12 10:46:15.650388,M018,ON,,,2011-04-12 10:46:15.650388,,[],0,,no_activity,str,False,No_Activity,"[477, 743]",2011-04-12,10,late_morning,tue,M018_ON,0 days 00:00:00.634080,2,0,477,743,1,no_activity,[],9,0
3,82147,2011-04-12 10:46:16.826238,M019,ON,,,2011-04-12 10:46:16.826238,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-12,10,late_morning,tue,M019_ON,0 days 00:00:00.373569,2,0,345,806,1,no_activity,[],9,0
4,82148,2011-04-12 10:46:18.38414,M015,ON,,,2011-04-12 10:46:18.384140,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-12,10,late_morning,tue,M015_ON,0 days 00:00:01.557902,2,0,231,770,1,no_activity,[],9,0
5,82152,2011-04-12 10:46:27.848653,M015,ON,,,2011-04-12 10:46:27.848653,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-12,10,late_morning,tue,M015_ON,0 days 00:00:01.296701,2,0,231,770,1,no_activity,[],9,0
6,82154,2011-04-12 10:46:31.244926,M015,ON,,,2011-04-12 10:46:31.244926,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-12,10,late_morning,tue,M015_ON,0 days 00:00:00.831313,2,0,231,770,1,no_activity,[],9,0
7,82156,2011-04-12 10:46:34.082509,M015,ON,,,2011-04-12 10:46:34.082509,,[],0,,no_activity,str,False,No_Activity,"[231, 770]",2011-04-12,10,late_morning,tue,M015_ON,0 days 00:00:00.388696,2,0,231,770,1,no_activity,[],9,0
8,82157,2011-04-12 10:46:42.830233,M019,ON,,,2011-04-12 10:46:42.830233,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-12,10,late_morning,tue,M019_ON,0 days 00:00:08.747724,2,0,345,806,1,no_activity,[],9,0
9,82158,2011-04-12 10:46:47.189855,M017,ON,,,2011-04-12 10:46:47.189855,,[],0,,no_activity,str,False,No_Activity,"[457, 873]",2011-04-12,10,late_morning,tue,M017_ON,0 days 00:00:04.359622,2,0,457,873,1,no_activity,[],9,0
10,82160,2011-04-12 10:46:47.696614,M018,ON,,,2011-04-12 10:46:47.696614,,[],0,,no_activity,str,False,No_Activity,"[477, 743]",2011-04-12,10,late_morning,tue,M018_ON,0 days 00:00:00.432679,2,0,477,743,1,no_activity,[],9,0
