time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,133213,2011-04-17 19:57:46.451719,M009,ON,,,2011-04-17 19:57:46.451719,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:02.332917,4,0,537,339,1,Relax,['Relax'],1,3
2,133215,2011-04-17 19:57:54.085271,M009,ON,,,2011-04-17 19:57:54.085271,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:01.501964,4,0,537,339,1,Relax,['Relax'],1,3
3,133217,2011-04-17 19:58:32.280848,M012,ON,,,2011-04-17 19:58:32.280848,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:32.202372,4,0,328,210,1,Relax,['Relax'],1,3
4,133219,2011-04-17 19:58:39.519113,M012,ON,,,2011-04-17 19:58:39.519113,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:01.540542,4,0,328,210,1,Relax,['Relax'],1,3
5,133221,2011-04-17 19:59:11.931934,M012,ON,,,2011-04-17 19:59:11.931934,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:30.892856,4,0,328,210,1,Relax,['Relax'],1,3
6,133223,2011-04-17 19:59:14.498749,M012,ON,,,2011-04-17 19:59:14.498749,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:01.294827,4,0,328,210,1,Relax,['Relax'],1,3
7,133225,2011-04-17 19:59:26.647409,M009,ON,,,2011-04-17 19:59:26.647409,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:09.927904,4,0,537,339,1,Relax,['Relax'],1,3
8,133227,2011-04-17 19:59:32.835077,M010,ON,,,2011-04-17 19:59:32.835077,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,19,evening,sun,M010_ON,0 days 00:00:05.107057,4,0,537,221,1,Relax,['Relax'],1,3
9,133228,2011-04-17 19:59:34.598849,M012,ON,,,2011-04-17 19:59:34.598849,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:01.763772,4,0,328,210,1,Relax,['Relax'],1,3
10,133231,2011-04-17 19:59:44.621924,M009,ON,,,2011-04-17 19:59:44.621924,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:06.405080,4,0,537,339,1,Relax,['Relax'],1,3
