time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,9628,2011-04-02 16:38:35.410473,M022,OFF,,,2011-04-02 16:38:35.410473,,[],0,,no_activity,str,False,No_Activity,"[887, 581]",2011-04-02,16,afternoon,sat,M022_OFF,0 days 00:00:00.720396,6,0,887,581,1,no_activity,[],2,0
2,9629,2011-04-02 16:38:35.519972,M023,OFF,,,2011-04-02 16:38:35.519972,,[],0,,no_activity,str,False,No_Activity,"[990, 659]",2011-04-02,16,afternoon,sat,M023_OFF,0 days 00:00:00.109499,6,0,990,659,1,no_activity,[],2,0
3,9630,2011-04-02 16:38:35.651296,M024,ON,,,2011-04-02 16:38:35.651296,,[],0,,no_activity,str,False,No_Activity,"[1224, 580]",2011-04-02,16,afternoon,sat,M024_ON,0 days 00:00:00.131324,6,0,1224,580,1,no_activity,[],2,0
4,9631,2011-04-02 16:38:36.524603,M024,OFF,,,2011-04-02 16:38:36.524603,,[],0,,no_activity,str,False,No_Activity,"[1224, 580]",2011-04-02,16,afternoon,sat,M024_OFF,0 days 00:00:00.873307,6,0,1224,580,1,no_activity,[],2,0
5,9632,2011-04-02 16:38:36.683174,M003,ON,,,2011-04-02 16:38:36.683174,,[],0,,no_activity,str,False,No_Activity,"[785, 262]",2011-04-02,16,afternoon,sat,M003_ON,0 days 00:00:00.158571,6,0,785,262,1,no_activity,[],2,0
6,9633,2011-04-02 16:38:39.391232,M003,OFF,,,2011-04-02 16:38:39.391232,,[],0,,no_activity,str,False,No_Activity,"[785, 262]",2011-04-02,16,afternoon,sat,M003_OFF,0 days 00:00:02.708058,6,0,785,262,1,no_activity,[],2,0
7,9634,2011-04-02 16:38:40.000008,M004,ON,,,2011-04-02 16:38:40.000008,,[],0,,no_activity,str,False,No_Activity,"[1174, 378]",2011-04-02,16,afternoon,sat,M004_ON,0 days 00:00:00.608776,6,0,1174,378,1,no_activity,[],2,0
8,9635,2011-04-02 16:38:44.656581,M005,OFF,,,2011-04-02 16:38:44.656581,,[],0,,no_activity,str,False,No_Activity,"[923, 357]",2011-04-02,16,afternoon,sat,M005_OFF,0 days 00:00:04.656573,6,0,923,357,1,no_activity,[],2,0
9,9636,2011-04-02 16:38:44.737306,M007,OFF,,,2011-04-02 16:38:44.737306,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-02,16,afternoon,sat,M007_OFF,0 days 00:00:00.080725,6,0,963,271,1,no_activity,[],2,0
10,9637,2011-04-02 16:38:45.907726,M004,OFF,,,2011-04-02 16:38:45.907726,,[],0,,no_activity,str,False,No_Activity,"[1174, 378]",2011-04-02,16,afternoon,sat,M004_OFF,0 days 00:00:01.170420,6,0,1174,378,1,no_activity,[],2,0
11,9638,2011-04-02 16:38:46.042646,M024,ON,,,2011-04-02 16:38:46.042646,,[],0,,no_activity,str,False,No_Activity,"[1224, 580]",2011-04-02,16,afternoon,sat,M024_ON,0 days 00:00:00.134920,6,0,1224,580,1,no_activity,[],2,0
12,9639,2011-04-02 16:38:46.957184,M004,ON,,,2011-04-02 16:38:46.957184,,[],0,,no_activity,str,False,No_Activity,"[1174, 378]",2011-04-02,16,afternoon,sat,M004_ON,0 days 00:00:00.914538,6,0,1174,378,1,no_activity,[],2,0
13,9640,2011-04-02 16:38:47.583223,M024,OFF,,,2011-04-02 16:38:47.583223,,[],0,,no_activity,str,False,No_Activity,"[1224, 580]",2011-04-02,16,afternoon,sat,M024_OFF,0 days 00:00:00.626039,6,0,1224,580,1,no_activity,[],2,0
14,9641,2011-04-02 16:38:48.392363,M007,ON,,,2011-04-02 16:38:48.392363,,[],0,,no_activity,str,False,No_Activity,"[963, 271]",2011-04-02,16,afternoon,sat,M007_ON,0 days 00:00:00.809140,6,0,963,271,1,no_activity,[],2,0
15,9642,2011-04-02 16:38:49.690081,M024,ON,,,2011-04-02 16:38:49.690081,,[],0,,no_activity,str,False,No_Activity,"[1224, 580]",2011-04-02,16,afternoon,sat,M024_ON,0 days 00:00:01.297718,6,0,1224,580,1,no_activity,[],2,0
16,9643,2011-04-02 16:38:50.768425,M005,ON,,,2011-04-02 16:38:50.768425,,[],0,,no_activity,str,False,No_Activity,"[923, 357]",2011-04-02,16,afternoon,sat,M005_ON,0 days 00:00:01.078344,6,0,923,357,1,no_activity,[],2,0
17,9644,2011-04-02 16:38:51.360276,M024,OFF,,,2011-04-02 16:38:51.360276,,[],0,,no_activity,str,False,No_Activity,"[1224, 580]",2011-04-02,16,afternoon,sat,M024_OFF,0 days 00:00:00.591851,6,0,1224,580,1,no_activity,[],2,0
18,9645,2011-04-02 16:38:51.879945,M023,ON,,,2011-04-02 16:38:51.879945,,[],0,,no_activity,str,False,No_Activity,"[990, 659]",2011-04-02,16,afternoon,sat,M023_ON,0 days 00:00:00.519669,6,0,990,659,1,no_activity,[],2,0
19,9646,2011-04-02 16:38:51.945674,M003,ON,,,2011-04-02 16:38:51.945674,,[],0,,no_activity,str,False,No_Activity,"[785, 262]",2011-04-02,16,afternoon,sat,M003_ON,0 days 00:00:00.065729,6,0,785,262,1,no_activity,[],2,0
20,9647,2011-04-02 16:38:52.532066,M005,OFF,,,2011-04-02 16:38:52.532066,,[],0,,no_activity,str,False,No_Activity,"[923, 357]",2011-04-02,16,afternoon,sat,M005_OFF,0 days 00:00:00.586392,6,0,923,357,1,no_activity,[],2,0
