time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,121894,2011-04-16 19:48:47.606566,M024,OFF,,,2011-04-16 19:48:47.606566,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:01.982307,6,0,1224,580,1,Relax,['Relax'],2,2
2,121895,2011-04-16 19:48:48.211843,M024,ON,,,2011-04-16 19:48:48.211843,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:00.605277,6,0,1224,580,1,Relax,['Relax'],2,2
3,121896,2011-04-16 19:48:56.702725,M024,OFF,,,2011-04-16 19:48:56.702725,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:08.490882,6,0,1224,580,1,Relax,['Relax'],2,2
4,121897,2011-04-16 19:49:00.997315,M024,ON,,,2011-04-16 19:49:00.997315,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:04.294590,6,0,1224,580,1,Relax,['Relax'],2,2
5,121898,2011-04-16 19:49:06.92121,M024,OFF,,,2011-04-16 19:49:06.921210,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:05.923895,6,0,1224,580,1,Relax,['Relax'],2,2
6,121899,2011-04-16 19:49:09.253563,M024,ON,,,2011-04-16 19:49:09.253563,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:02.332353,6,0,1224,580,1,Relax,['Relax'],2,2
7,121900,2011-04-16 19:49:13.882769,M024,OFF,,,2011-04-16 19:49:13.882769,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:04.629206,6,0,1224,580,1,Relax,['Relax'],2,2
8,121901,2011-04-16 19:49:17.466738,M024,ON,,,2011-04-16 19:49:17.466738,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:03.583969,6,0,1224,580,1,Relax,['Relax'],2,2
9,121902,2011-04-16 19:49:19.302178,M024,OFF,,,2011-04-16 19:49:19.302178,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:01.835440,6,0,1224,580,1,Relax,['Relax'],2,2
10,121903,2011-04-16 19:49:19.912287,M024,ON,,,2011-04-16 19:49:19.912287,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:00.610109,6,0,1224,580,1,Relax,['Relax'],2,2
11,121904,2011-04-16 19:49:23.189739,M024,OFF,,,2011-04-16 19:49:23.189739,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:03.277452,6,0,1224,580,1,Relax,['Relax'],2,2
12,121905,2011-04-16 19:49:34.918358,M024,ON,,,2011-04-16 19:49:34.918358,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:11.728619,6,0,1224,580,1,Relax,['Relax'],2,2
13,121906,2011-04-16 19:49:35.75831,M024,OFF,,,2011-04-16 19:49:35.758310,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:00.839952,6,0,1224,580,1,Relax,['Relax'],2,2
14,121907,2011-04-16 19:49:50.429728,M024,ON,,,2011-04-16 19:49:50.429728,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:14.671418,6,0,1224,580,1,Relax,['Relax'],2,2
15,121908,2011-04-16 19:49:53.806187,M024,OFF,,,2011-04-16 19:49:53.806187,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:03.376459,6,0,1224,580,1,Relax,['Relax'],2,2
16,121909,2011-04-16 19:50:47.46386,M024,ON,,,2011-04-16 19:50:47.463860,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:53.657673,6,0,1224,580,1,Relax,['Relax'],2,2
17,121910,2011-04-16 19:50:49.31419,M024,OFF,,,2011-04-16 19:50:49.314190,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:01.850330,6,0,1224,580,1,Relax,['Relax'],2,2
18,121911,2011-04-16 19:50:55.979159,M024,ON,,,2011-04-16 19:50:55.979159,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:06.664969,6,0,1224,580,1,Relax,['Relax'],2,2
19,121912,2011-04-16 19:50:57.009847,M024,OFF,,,2011-04-16 19:50:57.009847,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_OFF,0 days 00:00:01.030688,6,0,1224,580,1,Relax,['Relax'],2,2
20,121913,2011-04-16 19:51:00.402553,M024,ON,,,2011-04-16 19:51:00.402553,,['Relax'],1,Relax,Relax,str,False,Relax,"[1224, 580]",2011-04-16,19,evening,sat,M024_ON,0 days 00:00:03.392706,6,0,1224,580,1,Relax,['Relax'],2,2
