time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,164333,2011-04-21 17:01:48.221577,M014,OFF,,,2011-04-21 17:01:48.221577,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[338, 614]",2011-04-21,17,evening,thu,M014_OFF,0 days 00:00:00.983259,9,0,338,614,1,Meal_Preparation,['Meal_Preparation'],0,2
2,164334,2011-04-21 17:01:48.287515,M019,ON,,,2011-04-21 17:01:48.287515,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_ON,0 days 00:00:00.065938,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
3,164335,2011-04-21 17:01:48.738775,M015,ON,,,2011-04-21 17:01:48.738775,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-21,17,evening,thu,M015_ON,0 days 00:00:00.451260,9,0,231,770,1,Meal_Preparation,['Meal_Preparation'],0,2
4,164336,2011-04-21 17:01:49.92861,M018,OFF,,,2011-04-21 17:01:49.928610,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[477, 743]",2011-04-21,17,evening,thu,M018_OFF,0 days 00:00:01.189835,9,0,477,743,1,Meal_Preparation,['Meal_Preparation'],0,2
5,164337,2011-04-21 17:01:53.19959,M015,OFF,,,2011-04-21 17:01:53.199590,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-21,17,evening,thu,M015_OFF,0 days 00:00:03.270980,9,0,231,770,1,Meal_Preparation,['Meal_Preparation'],0,2
6,164338,2011-04-21 17:01:53.27587,M019,OFF,,,2011-04-21 17:01:53.275870,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_OFF,0 days 00:00:00.076280,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
7,164339,2011-04-21 17:01:58.668497,M019,ON,,,2011-04-21 17:01:58.668497,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_ON,0 days 00:00:05.392627,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
8,164340,2011-04-21 17:02:03.86463,M019,OFF,,,2011-04-21 17:02:03.864630,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_OFF,0 days 00:00:05.196133,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
9,164341,2011-04-21 17:02:09.377384,M015,ON,,,2011-04-21 17:02:09.377384,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-21,17,evening,thu,M015_ON,0 days 00:00:05.512754,9,0,231,770,1,Meal_Preparation,['Meal_Preparation'],0,2
10,164342,2011-04-21 17:02:09.443407,M019,ON,,,2011-04-21 17:02:09.443407,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_ON,0 days 00:00:00.066023,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
11,164343,2011-04-21 17:02:11.592449,M015,OFF,,,2011-04-21 17:02:11.592449,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-21,17,evening,thu,M015_OFF,0 days 00:00:02.149042,9,0,231,770,1,Meal_Preparation,['Meal_Preparation'],0,2
12,164344,2011-04-21 17:02:11.985732,M015,ON,,,2011-04-21 17:02:11.985732,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-21,17,evening,thu,M015_ON,0 days 00:00:00.393283,9,0,231,770,1,Meal_Preparation,['Meal_Preparation'],0,2
13,164345,2011-04-21 17:02:13.975284,M019,OFF,,,2011-04-21 17:02:13.975284,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_OFF,0 days 00:00:01.989552,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
14,164346,2011-04-21 17:02:14.806251,M019,ON,,,2011-04-21 17:02:14.806251,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_ON,0 days 00:00:00.830967,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
15,164347,2011-04-21 17:02:18.649943,M019,OFF,,,2011-04-21 17:02:18.649943,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_OFF,0 days 00:00:03.843692,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
16,164348,2011-04-21 17:02:19.230836,M015,OFF,,,2011-04-21 17:02:19.230836,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-21,17,evening,thu,M015_OFF,0 days 00:00:00.580893,9,0,231,770,1,Meal_Preparation,['Meal_Preparation'],0,2
17,164349,2011-04-21 17:02:24.026016,M015,ON,,,2011-04-21 17:02:24.026016,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-21,17,evening,thu,M015_ON,0 days 00:00:04.795180,9,0,231,770,1,Meal_Preparation,['Meal_Preparation'],0,2
18,164350,2011-04-21 17:02:25.121235,M019,ON,,,2011-04-21 17:02:25.121235,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_ON,0 days 00:00:01.095219,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
19,164351,2011-04-21 17:02:30.819306,M018,ON,,,2011-04-21 17:02:30.819306,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[477, 743]",2011-04-21,17,evening,thu,M018_ON,0 days 00:00:05.698071,9,0,477,743,1,Meal_Preparation,['Meal_Preparation'],0,2
20,164352,2011-04-21 17:02:33.014827,M019,OFF,,,2011-04-21 17:02:33.014827,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-21,17,evening,thu,M019_OFF,0 days 00:00:02.195521,9,0,345,806,1,Meal_Preparation,['Meal_Preparation'],0,2
