time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,59266,2011-04-09 12:08:57.41356,M014,ON,,,2011-04-09 12:08:57.413560,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-09,12,afternoon,sat,M014_ON,0 days 00:00:03.142829,4,0,338,614,1,no_activity,[],8,1
2,59268,2011-04-09 12:09:00.687713,M014,ON,,,2011-04-09 12:09:00.687713,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-09,12,afternoon,sat,M014_ON,0 days 00:00:01.977509,4,0,338,614,1,no_activity,[],8,1
3,59270,2011-04-09 12:09:46.218995,M014,ON,,,2011-04-09 12:09:46.218995,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-09,12,afternoon,sat,M014_ON,0 days 00:00:32.629371,4,0,338,614,1,no_activity,[],8,1
4,59272,2011-04-09 12:09:53.14785,M014,ON,,,2011-04-09 12:09:53.147850,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-09,12,afternoon,sat,M014_ON,0 days 00:00:01.307836,4,0,338,614,1,no_activity,[],8,1
5,59274,2011-04-09 12:10:05.458723,M014,ON,,,2011-04-09 12:10:05.458723,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-09,12,afternoon,sat,M014_ON,0 days 00:00:06.578021,4,0,338,614,1,no_activity,[],8,1
6,59276,2011-04-09 12:10:13.664221,M014,ON,,,2011-04-09 12:10:13.664221,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-09,12,afternoon,sat,M014_ON,0 days 00:00:03.169327,4,0,338,614,1,no_activity,[],8,1
7,59278,2011-04-09 12:10:23.908064,M014,ON,,,2011-04-09 12:10:23.908064,,[],0,,no_activity,str,False,No_Activity,"[338, 614]",2011-04-09,12,afternoon,sat,M014_ON,0 days 00:00:06.655695,4,0,338,614,1,no_activity,[],8,1
8,59280,2011-04-09 12:10:36.281558,M019,ON,,,2011-04-09 12:10:36.281558,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-09,12,afternoon,sat,M019_ON,0 days 00:00:04.070914,4,0,345,806,1,no_activity,[],8,1
9,59282,2011-04-09 12:10:38.521291,M019,ON,,,2011-04-09 12:10:38.521291,,[],0,,no_activity,str,False,No_Activity,"[345, 806]",2011-04-09,12,afternoon,sat,M019_ON,0 days 00:00:00.933689,4,0,345,806,1,no_activity,[],8,1
10,59283,2011-04-09 12:10:40.046333,M018,ON,,,2011-04-09 12:10:40.046333,,[],0,,no_activity,str,False,No_Activity,"[477, 743]",2011-04-09,12,afternoon,sat,M018_ON,0 days 00:00:01.525042,4,0,477,743,1,no_activity,[],8,1
