time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,133201,2011-04-17 19:57:12.438624,M012,ON,,,2011-04-17 19:57:12.438624,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:04.304374,4,0,328,210,1,Relax,['Relax'],1,2
2,133203,2011-04-17 19:57:21.377783,M009,ON,,,2011-04-17 19:57:21.377783,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:06.589302,4,0,537,339,1,Relax,['Relax'],1,2
3,133205,2011-04-17 19:57:30.50011,M009,ON,,,2011-04-17 19:57:30.500110,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:03.646740,4,0,537,339,1,Relax,['Relax'],1,2
4,133207,2011-04-17 19:57:37.799378,M009,ON,,,2011-04-17 19:57:37.799378,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:01.050510,4,0,537,339,1,Relax,['Relax'],1,2
5,133208,2011-04-17 19:57:38.969371,M012,ON,,,2011-04-17 19:57:38.969371,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:01.169993,4,0,328,210,1,Relax,['Relax'],1,2
6,133211,2011-04-17 19:57:41.921852,M009,ON,,,2011-04-17 19:57:41.921852,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:01.517510,4,0,537,339,1,Relax,['Relax'],1,2
7,133213,2011-04-17 19:57:46.451719,M009,ON,,,2011-04-17 19:57:46.451719,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:02.332917,4,0,537,339,1,Relax,['Relax'],1,2
8,133215,2011-04-17 19:57:54.085271,M009,ON,,,2011-04-17 19:57:54.085271,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,19,evening,sun,M009_ON,0 days 00:00:01.501964,4,0,537,339,1,Relax,['Relax'],1,2
9,133217,2011-04-17 19:58:32.280848,M012,ON,,,2011-04-17 19:58:32.280848,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:32.202372,4,0,328,210,1,Relax,['Relax'],1,2
10,133219,2011-04-17 19:58:39.519113,M012,ON,,,2011-04-17 19:58:39.519113,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,19,evening,sun,M012_ON,0 days 00:00:01.540542,4,0,328,210,1,Relax,['Relax'],1,2
