time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,133360,2011-04-17 20:06:11.814165,M010,OFF,,,2011-04-17 20:06:11.814165,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,20,evening,sun,M010_OFF,0 days 00:00:00.841968,4,0,537,221,1,Relax,['Relax'],1,4
2,133361,2011-04-17 20:06:12.196953,M010,ON,,,2011-04-17 20:06:12.196953,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,20,evening,sun,M010_ON,0 days 00:00:00.382788,4,0,537,221,1,Relax,['Relax'],1,4
3,133362,2011-04-17 20:06:13.989343,M010,OFF,,,2011-04-17 20:06:13.989343,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,20,evening,sun,M010_OFF,0 days 00:00:01.792390,4,0,537,221,1,Relax,['Relax'],1,4
4,133363,2011-04-17 20:06:15.064734,M010,ON,,,2011-04-17 20:06:15.064734,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,20,evening,sun,M010_ON,0 days 00:00:01.075391,4,0,537,221,1,Relax,['Relax'],1,4
5,133364,2011-04-17 20:06:17.259976,M010,OFF,,,2011-04-17 20:06:17.259976,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,20,evening,sun,M010_OFF,0 days 00:00:02.195242,4,0,537,221,1,Relax,['Relax'],1,4
6,133365,2011-04-17 20:06:37.973841,M010,ON,,,2011-04-17 20:06:37.973841,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,20,evening,sun,M010_ON,0 days 00:00:20.713865,4,0,537,221,1,Relax,['Relax'],1,4
7,133366,2011-04-17 20:06:38.812274,M009,ON,,,2011-04-17 20:06:38.812274,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-17,20,evening,sun,M009_ON,0 days 00:00:00.838433,4,0,537,339,1,Relax,['Relax'],1,4
8,133367,2011-04-17 20:06:40.338478,M010,OFF,,,2011-04-17 20:06:40.338478,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 221]",2011-04-17,20,evening,sun,M010_OFF,0 days 00:00:01.526204,4,0,537,221,1,Relax,['Relax'],1,4
9,133368,2011-04-17 20:06:42.322874,M012,ON,,,2011-04-17 20:06:42.322874,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,20,evening,sun,M012_ON,0 days 00:00:01.984396,4,0,328,210,1,Relax,['Relax'],1,4
10,133369,2011-04-17 20:06:43.589206,M012,OFF,,,2011-04-17 20:06:43.589206,,['Relax'],1,Relax,Relax,str,False,Relax,"[328, 210]",2011-04-17,20,evening,sun,M012_OFF,0 days 00:00:01.266332,4,0,328,210,1,Relax,['Relax'],1,4
