time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,143833,2011-04-19 07:33:00.81039,M022,ON,,,2011-04-19 07:33:00.810390,,[],0,,no_activity,str,False,No_Activity,"[887, 581]",2011-04-19,7,early_morning,tue,M022_ON,0 days 00:00:08.237834,2,0,887,581,1,no_activity,[],9,2
2,143834,2011-04-19 07:33:03.477775,M021,ON,,,2011-04-19 07:33:03.477775,,[],0,,no_activity,str,False,No_Activity,"[648, 582]",2011-04-19,7,early_morning,tue,M021_ON,0 days 00:00:02.667385,2,0,648,582,1,no_activity,[],9,2
3,143837,2011-04-19 07:33:06.457156,M018,ON,Meal_Preparation,begin,2011-04-19 07:33:06.457156,Meal_Preparation begin,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[477, 743]",2011-04-19,7,early_morning,tue,M018_ON,0 days 00:00:01.081695,2,0,477,743,1,Meal_Preparation,['Meal_Preparation'],9,2
4,143838,2011-04-19 07:33:09.614525,M019,ON,,,2011-04-19 07:33:09.614525,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-19,7,early_morning,tue,M019_ON,0 days 00:00:03.157369,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],9,2
5,143839,2011-04-19 07:33:10.438218,M017,ON,,,2011-04-19 07:33:10.438218,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[457, 873]",2011-04-19,7,early_morning,tue,M017_ON,0 days 00:00:00.823693,2,0,457,873,1,Meal_Preparation,['Meal_Preparation'],9,2
6,143843,2011-04-19 07:33:18.220318,M017,ON,,,2011-04-19 07:33:18.220318,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[457, 873]",2011-04-19,7,early_morning,tue,M017_ON,0 days 00:00:00.378751,2,0,457,873,1,Meal_Preparation,['Meal_Preparation'],9,2
7,143845,2011-04-19 07:33:21.949553,M017,ON,,,2011-04-19 07:33:21.949553,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[457, 873]",2011-04-19,7,early_morning,tue,M017_ON,0 days 00:00:02.200641,2,0,457,873,1,Meal_Preparation,['Meal_Preparation'],9,2
8,143847,2011-04-19 07:33:27.087006,M019,ON,,,2011-04-19 07:33:27.087006,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[345, 806]",2011-04-19,7,early_morning,tue,M019_ON,0 days 00:00:00.607227,2,0,345,806,1,Meal_Preparation,['Meal_Preparation'],9,2
9,143848,2011-04-19 07:33:27.465446,M017,ON,,,2011-04-19 07:33:27.465446,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[457, 873]",2011-04-19,7,early_morning,tue,M017_ON,0 days 00:00:00.378440,2,0,457,873,1,Meal_Preparation,['Meal_Preparation'],9,2
10,143849,2011-04-19 07:33:29.421692,M015,ON,,,2011-04-19 07:33:29.421692,,['Meal_Preparation'],1,Meal_Preparation,Meal_Preparation,str,False,Cook,"[231, 770]",2011-04-19,7,early_morning,tue,M015_ON,0 days 00:00:01.956246,2,0,231,770,1,Meal_Preparation,['Meal_Preparation'],9,2
