time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,164663,2011-04-21 18:20:50.811391,M009,ON,,,2011-04-21 18:20:50.811391,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:02:26.087558,9,0,537,339,1,Relax,['Relax'],13,2
2,164665,2011-04-21 18:30:33.075744,M009,ON,,,2011-04-21 18:30:33.075744,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:09:38.506911,9,0,537,339,1,Relax,['Relax'],13,2
3,164667,2011-04-21 18:30:37.579644,M009,ON,,,2011-04-21 18:30:37.579644,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:00:02.420790,9,0,537,339,1,Relax,['Relax'],13,2
4,164669,2011-04-21 18:30:54.109568,M009,ON,,,2011-04-21 18:30:54.109568,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:00:15.471532,9,0,537,339,1,Relax,['Relax'],13,2
5,164671,2011-04-21 18:31:04.334727,M009,ON,,,2011-04-21 18:31:04.334727,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:00:09.153893,9,0,537,339,1,Relax,['Relax'],13,2
6,164673,2011-04-21 18:32:23.051341,M009,ON,,,2011-04-21 18:32:23.051341,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:01:16.424330,9,0,537,339,1,Relax,['Relax'],13,2
7,164675,2011-04-21 18:32:43.735534,M009,ON,,,2011-04-21 18:32:43.735534,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:00:18.694333,9,0,537,339,1,Relax,['Relax'],13,2
8,164677,2011-04-21 18:32:45.874978,M009,ON,,,2011-04-21 18:32:45.874978,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:00:00.840931,9,0,537,339,1,Relax,['Relax'],13,2
9,164679,2011-04-21 18:41:17.364056,M009,ON,,,2011-04-21 18:41:17.364056,,['Relax'],1,Relax,Relax,str,False,Relax,"[537, 339]",2011-04-21,18,evening,thu,M009_ON,0 days 00:08:29.951272,9,0,537,339,1,Relax,['Relax'],13,2
10,164680,2011-04-21 18:41:18.463653,M020,ON,,,2011-04-21 18:41:18.463653,,['Relax'],1,Relax,Relax,str,False,Relax,"[377, 359]",2011-04-21,18,evening,thu,M020_ON,0 days 00:00:01.099597,9,0,377,359,1,Relax,['Relax'],13,2
