time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,16205,2009-11-21 10:45:16.000075,M025,OFF,,,2009-11-21 10:45:16.000075,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_OFF,0 days 00:00:01.999988,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
2,16206,2009-11-21 10:45:17.000059,M025,ON,,,2009-11-21 10:45:17.000059,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_ON,0 days 00:00:00.999984,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
3,16207,2009-11-21 10:45:21.000054,M025,OFF,,,2009-11-21 10:45:21.000054,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_OFF,0 days 00:00:03.999995,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
4,16208,2009-11-21 10:45:23.000005,M025,ON,,,2009-11-21 10:45:23.000005,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_ON,0 days 00:00:01.999951,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
5,16209,2009-11-21 10:45:25.000058,M025,OFF,,,2009-11-21 10:45:25.000058,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_OFF,0 days 00:00:02.000053,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
6,16210,2009-11-21 10:45:33.000019,M025,ON,,,2009-11-21 10:45:33.000019,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_ON,0 days 00:00:07.999961,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
7,16211,2009-11-21 10:45:38.000076,M025,OFF,,,2009-11-21 10:45:38.000076,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_OFF,0 days 00:00:05.000057,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
8,16212,2009-11-21 10:45:42.000034,M025,ON,,,2009-11-21 10:45:42.000034,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_ON,0 days 00:00:03.999958,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
9,16213,2009-11-21 10:45:46.000031,M025,OFF,,,2009-11-21 10:45:46.000031,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_OFF,0 days 00:00:03.999997,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
10,16214,2009-11-21 10:45:46.000080,M025,ON,,,2009-11-21 10:45:46.000080,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_ON,0 days 00:00:00.000049,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
11,16215,2009-11-21 10:45:50.000043,M025,OFF,,,2009-11-21 10:45:50.000043,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_OFF,0 days 00:00:03.999963,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
12,16216,2009-11-21 10:45:51.000026,M025,ON,,,2009-11-21 10:45:51.000026,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_ON,0 days 00:00:00.999983,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
13,16217,2009-11-21 10:46:11.000091,M025,OFF,,,2009-11-21 10:46:11.000091,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_OFF,0 days 00:00:20.000065,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
14,16218,2009-11-21 10:46:13.000078,M025,ON,,,2009-11-21 10:46:13.000078,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_ON,0 days 00:00:01.999987,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
15,16219,2009-11-21 10:46:28.000052,M001,ON,,,2009-11-21 10:46:28.000052,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[2450, 296]",2009-11-21,10,late_morning,sat,M001_ON,0 days 00:00:14.999974,7,0,2450,296,1,Master_Bathroom,['Master_Bathroom'],11,0
16,16220,2009-11-21 10:46:30.000079,M001,OFF,,,2009-11-21 10:46:30.000079,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[2450, 296]",2009-11-21,10,late_morning,sat,M001_OFF,0 days 00:00:02.000027,7,0,2450,296,1,Master_Bathroom,['Master_Bathroom'],11,0
17,16221,2009-11-21 10:46:30.000080,M025,OFF,,,2009-11-21 10:46:30.000080,,['Master_Bathroom'],1,Master_Bathroom,Master_Bathroom,str,False,Bathing,"[567, 1308]",2009-11-21,10,late_morning,sat,M025_OFF,0 days 00:00:00.000001,7,0,567,1308,1,Master_Bathroom,['Master_Bathroom'],11,0
