time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,31138,2009-11-23 08:15:47.000097,M027,ON,,,2009-11-23 08:15:47.000097,,['Read'],1,Read,Read,str,False,Relax,"[2022, 1125]",2009-11-23,8,late_morning,mon,M027_ON,0 days 00:00:03.000018,5,0,2022,1125,1,Read,['Read'],16,2
2,31139,2009-11-23 08:15:48.000042,M003,ON,,,2009-11-23 08:15:48.000042,,['Read'],1,Read,Read,str,False,Relax,"[1957, 394]",2009-11-23,8,late_morning,mon,M003_ON,0 days 00:00:00.999945,5,0,1957,394,1,Read,['Read'],16,2
3,31141,2009-11-23 08:15:59.000084,M027,ON,,,2009-11-23 08:15:59.000084,,['Read'],1,Read,Read,str,False,Relax,"[2022, 1125]",2009-11-23,8,late_morning,mon,M027_ON,0 days 00:00:05.000034,5,0,2022,1125,1,Read,['Read'],16,2
4,31142,2009-11-23 08:16:04.000010,M012,ON,,,2009-11-23 08:16:04.000010,,['Read'],1,Read,Read,str,False,Relax,"[1570, 401]",2009-11-23,8,late_morning,mon,M012_ON,0 days 00:00:04.999926,5,0,1570,401,1,Read,['Read'],16,2
5,31145,2009-11-23 08:16:10.000056,M027,ON,,,2009-11-23 08:16:10.000056,,['Read'],1,Read,Read,str,False,Relax,"[2022, 1125]",2009-11-23,8,late_morning,mon,M027_ON,0 days 00:00:01.000047,5,0,2022,1125,1,Read,['Read'],16,2
6,31146,2009-11-23 08:16:12.000071,M003,ON,,,2009-11-23 08:16:12.000071,,['Read'],1,Read,Read,str,False,Relax,"[1957, 394]",2009-11-23,8,late_morning,mon,M003_ON,0 days 00:00:02.000015,5,0,1957,394,1,Read,['Read'],16,2
7,31149,2009-11-23 08:16:16.000009,M003,ON,,,2009-11-23 08:16:16.000009,,['Read'],1,Read,Read,str,False,Relax,"[1957, 394]",2009-11-23,8,late_morning,mon,M003_ON,0 days 00:00:01.999913,5,0,1957,394,1,Read,['Read'],16,2
8,31150,2009-11-23 08:16:17.000023,M012,ON,,,2009-11-23 08:16:17.000023,,['Read'],1,Read,Read,str,False,Relax,"[1570, 401]",2009-11-23,8,late_morning,mon,M012_ON,0 days 00:00:01.000014,5,0,1570,401,1,Read,['Read'],16,2
9,31151,2009-11-23 08:16:18.000036,M023,ON,,,2009-11-23 08:16:18.000036,,['Read'],1,Read,Read,str,False,Relax,"[1223, 370]",2009-11-23,8,late_morning,mon,M023_ON,0 days 00:00:01.000013,5,0,1223,370,1,Read,['Read'],16,2
10,31154,2009-11-23 08:16:20.000048,M022,ON,,,2009-11-23 08:16:20.000048,,['Read'],1,Read,Read,str,False,Relax,"[1379, 282]",2009-11-23,8,late_morning,mon,M022_ON,0 days 00:00:00.000001,5,0,1379,282,1,Read,['Read'],16,2
