time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,4814,2009-11-19 17:21:53.000016,M022,ON,,,2009-11-19 17:21:53.000016,,['Guest_Bathroom'],1,Guest_Bathroom,Guest_Bathroom,str,False,Bathing,"[1379, 282]",2009-11-19,17,evening,thu,M022_ON,0 days 00:00:03.999952,5,0,1379,282,1,Guest_Bathroom,['Guest_Bathroom'],9,1
2,4815,2009-11-19 17:21:53.000099,M012,ON,,,2009-11-19 17:21:53.000099,,['Guest_Bathroom'],1,Guest_Bathroom,Guest_Bathroom,str,False,Bathing,"[1570, 401]",2009-11-19,17,evening,thu,M012_ON,0 days 00:00:00.000083,5,0,1570,401,1,Guest_Bathroom,['Guest_Bathroom'],9,1
3,4818,2009-11-19 17:22:10.000032,M018,ON,,,2009-11-19 17:22:10.000032,,['Guest_Bathroom'],1,Guest_Bathroom,Guest_Bathroom,str,False,Bathing,"[894, 1009]",2009-11-19,17,evening,thu,M018_ON,0 days 00:00:11.999987,5,0,894,1009,1,Guest_Bathroom,['Guest_Bathroom'],9,1
4,4820,2009-11-19 17:22:35.000035,M017,ON,,,2009-11-19 17:22:35.000035,,['Guest_Bathroom'],1,Guest_Bathroom,Guest_Bathroom,str,False,Bathing,"[1233, 985]",2009-11-19,17,evening,thu,M017_ON,0 days 00:00:19.000013,5,0,1233,985,1,Guest_Bathroom,['Guest_Bathroom'],9,1
5,4821,2009-11-19 17:22:36.000017,M011,ON,,,2009-11-19 17:22:36.000017,,['Guest_Bathroom'],1,Guest_Bathroom,Guest_Bathroom,str,False,Bathing,"[1318, 795]",2009-11-19,17,evening,thu,M011_ON,0 days 00:00:00.999982,5,0,1318,795,1,Guest_Bathroom,['Guest_Bathroom'],9,1
6,4823,2009-11-19 17:22:38.000082,M016,ON,,,2009-11-19 17:22:38.000082,,[],0,,no_activity,str,False,No_Activity,"[1097, 673]",2009-11-19,17,evening,thu,M016_ON,0 days 00:00:01.000015,5,0,1097,673,1,no_activity,[],9,1
7,4824,2009-11-19 17:22:39.000097,M015,ON,,,2009-11-19 17:22:39.000097,,[],0,,no_activity,str,False,No_Activity,"[999, 493]",2009-11-19,17,evening,thu,M015_ON,0 days 00:00:01.000015,5,0,999,493,1,no_activity,[],9,1
8,4826,2009-11-19 17:22:41.000022,M023,ON,Kitchen_Activity,begin,2009-11-19 17:22:41.000022,Kitchen_Activity begin,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-11-19,17,evening,thu,M023_ON,0 days 00:00:00.999945,5,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],9,1
9,4828,2009-11-19 17:22:42.000013,M022,ON,,,2009-11-19 17:22:42.000013,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1379, 282]",2009-11-19,17,evening,thu,M022_ON,0 days 00:00:00.000001,5,0,1379,282,1,Kitchen_Activity,['Kitchen_Activity'],9,1
10,4832,2009-11-19 17:22:48.000033,M023,ON,,,2009-11-19 17:22:48.000033,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-11-19,17,evening,thu,M023_ON,0 days 00:00:00.999944,5,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],9,1
