time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,145399,2009-12-11 13:14:30.000096,M022,ON,,,2009-12-11 13:14:30.000096,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1379, 282]",2009-12-11,13,afternoon,fri,M022_ON,0 days 00:00:41.000031,6,0,1379,282,1,Kitchen_Activity,['Kitchen_Activity'],2,4
2,145400,2009-12-11 13:14:32.000049,M012,ON,,,2009-12-11 13:14:32.000049,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1570, 401]",2009-12-11,13,afternoon,fri,M012_ON,0 days 00:00:01.999953,6,0,1570,401,1,Kitchen_Activity,['Kitchen_Activity'],2,4
3,145403,2009-12-11 13:14:52.000022,M022,ON,,,2009-12-11 13:14:52.000022,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1379, 282]",2009-12-11,13,afternoon,fri,M022_ON,0 days 00:00:14.000022,6,0,1379,282,1,Kitchen_Activity,['Kitchen_Activity'],2,4
4,145405,2009-12-11 13:14:59.000059,M023,ON,,,2009-12-11 13:14:59.000059,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-11,13,afternoon,fri,M023_ON,0 days 00:00:02.999984,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],2,4
5,145406,2009-12-11 13:15:00.000004,M012,ON,,,2009-12-11 13:15:00.000004,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1570, 401]",2009-12-11,13,afternoon,fri,M012_ON,0 days 00:00:00.999945,6,0,1570,401,1,Kitchen_Activity,['Kitchen_Activity'],2,4
6,145409,2009-12-11 13:15:09.000050,M012,ON,,,2009-12-11 13:15:09.000050,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1570, 401]",2009-12-11,13,afternoon,fri,M012_ON,0 days 00:00:07.000012,6,0,1570,401,1,Kitchen_Activity,['Kitchen_Activity'],2,4
7,145410,2009-12-11 13:15:12.000021,M023,ON,,,2009-12-11 13:15:12.000021,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-11,13,afternoon,fri,M023_ON,0 days 00:00:02.999971,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],2,4
8,145412,2009-12-11 13:15:13.000038,M022,ON,,,2009-12-11 13:15:13.000038,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1379, 282]",2009-12-11,13,afternoon,fri,M022_ON,0 days 00:00:01.000015,6,0,1379,282,1,Kitchen_Activity,['Kitchen_Activity'],2,4
9,145415,2009-12-11 13:16:45.000070,M023,ON,,,2009-12-11 13:16:45.000070,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-11,13,afternoon,fri,M023_ON,0 days 00:01:29.000032,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],2,4
10,145416,2009-12-11 13:16:47.000055,M022,ON,,,2009-12-11 13:16:47.000055,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1379, 282]",2009-12-11,13,afternoon,fri,M022_ON,0 days 00:00:01.999985,6,0,1379,282,1,Kitchen_Activity,['Kitchen_Activity'],2,4
