time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,201003,2009-12-19 12:50:22.000062,M023,OFF,,,2009-12-19 12:50:22.000062,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-19,12,afternoon,sat,M023_OFF,0 days 00:00:04.000054,4,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],1,4
2,201004,2009-12-19 12:50:23.000007,M015,OFF,,,2009-12-19 12:50:23.000007,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_OFF,0 days 00:00:00.999945,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
3,201005,2009-12-19 12:50:33.000026,M015,ON,,,2009-12-19 12:50:33.000026,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_ON,0 days 00:00:10.000019,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
4,201006,2009-12-19 12:50:35.000084,M015,OFF,,,2009-12-19 12:50:35.000084,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_OFF,0 days 00:00:02.000058,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
5,201007,2009-12-19 12:50:38.000005,M015,ON,,,2009-12-19 12:50:38.000005,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_ON,0 days 00:00:02.999921,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
6,201008,2009-12-19 12:50:47.000006,M015,OFF,,,2009-12-19 12:50:47.000006,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_OFF,0 days 00:00:09.000001,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
7,201009,2009-12-19 12:50:48.000019,M015,ON,,,2009-12-19 12:50:48.000019,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_ON,0 days 00:00:01.000013,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
8,201010,2009-12-19 12:50:54.000043,M015,OFF,,,2009-12-19 12:50:54.000043,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_OFF,0 days 00:00:06.000024,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
9,201011,2009-12-19 12:51:01.000083,M015,ON,,,2009-12-19 12:51:01.000083,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_ON,0 days 00:00:07.000040,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
10,201012,2009-12-19 12:51:03.000072,M015,OFF,,,2009-12-19 12:51:03.000072,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_OFF,0 days 00:00:01.999989,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
11,201013,2009-12-19 12:51:04.000020,M015,ON,,,2009-12-19 12:51:04.000020,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-19,12,afternoon,sat,M015_ON,0 days 00:00:00.999948,4,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],1,4
12,201014,2009-12-19 12:51:10.000070,M023,ON,,,2009-12-19 12:51:10.000070,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-19,12,afternoon,sat,M023_ON,0 days 00:00:06.000050,4,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],1,4
