time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,180230,2009-12-16 14:09:54.000023,M023,OFF,,,2009-12-16 14:09:54.000023,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_OFF,0 days 00:00:05.999954,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
2,180231,2009-12-16 14:09:58.000009,M023,ON,,,2009-12-16 14:09:58.000009,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_ON,0 days 00:00:03.999986,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
3,180232,2009-12-16 14:10:04.000084,M023,OFF,,,2009-12-16 14:10:04.000084,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_OFF,0 days 00:00:06.000075,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
4,180233,2009-12-16 14:10:06.000002,M023,ON,,,2009-12-16 14:10:06.000002,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_ON,0 days 00:00:01.999918,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
5,180234,2009-12-16 14:10:08.000026,M023,OFF,,,2009-12-16 14:10:08.000026,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_OFF,0 days 00:00:02.000024,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
6,180235,2009-12-16 14:10:14.000094,M023,ON,,,2009-12-16 14:10:14.000094,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_ON,0 days 00:00:06.000068,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
7,180236,2009-12-16 14:10:18.000046,M023,OFF,,,2009-12-16 14:10:18.000046,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_OFF,0 days 00:00:03.999952,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
8,180237,2009-12-16 14:10:20.000026,M023,ON,,,2009-12-16 14:10:20.000026,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_ON,0 days 00:00:01.999980,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
9,180238,2009-12-16 14:10:30.000065,M023,OFF,,,2009-12-16 14:10:30.000065,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_OFF,0 days 00:00:10.000039,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
10,180239,2009-12-16 14:10:31.000014,M023,ON,,,2009-12-16 14:10:31.000014,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_ON,0 days 00:00:00.999949,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
11,180240,2009-12-16 14:10:31.000098,M014,OFF,,,2009-12-16 14:10:31.000098,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[992, 238]",2009-12-16,14,afternoon,wed,M014_OFF,0 days 00:00:00.000084,6,0,992,238,1,Kitchen_Activity,['Kitchen_Activity'],5,4
12,180241,2009-12-16 14:10:38.000004,M023,OFF,,,2009-12-16 14:10:38.000004,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-16,14,afternoon,wed,M023_OFF,0 days 00:00:06.999906,6,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],5,4
13,180242,2009-12-16 14:11:09.000014,M014,ON,,,2009-12-16 14:11:09.000014,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[992, 238]",2009-12-16,14,afternoon,wed,M014_ON,0 days 00:00:31.000010,6,0,992,238,1,Kitchen_Activity,['Kitchen_Activity'],5,4
