time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,156450,2009-12-13 05:02:47.000035,M021,ON,,,2009-12-13 05:02:47.000035,,[],0,,no_activity,str,False,No_Activity,"[241, 2263]",2009-12-13,5,early_morning,sun,M021_ON,0 days 00:00:05.000002,3,0,241,2263,1,no_activity,[],18,3
2,156451,2009-12-13 05:02:48.000054,M020,ON,,,2009-12-13 05:02:48.000054,,[],0,,no_activity,str,False,No_Activity,"[387, 1916]",2009-12-13,5,early_morning,sun,M020_ON,0 days 00:00:01.000019,3,0,387,1916,1,no_activity,[],18,3
3,156452,2009-12-13 05:02:49.000003,M028,ON,,,2009-12-13 05:02:49.000003,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-13,5,early_morning,sun,M028_ON,0 days 00:00:00.999949,3,0,588,2038,1,no_activity,[],18,3
4,156454,2009-12-13 05:02:53.000078,M019,ON,,,2009-12-13 05:02:53.000078,,[],0,,no_activity,str,False,No_Activity,"[1233, 1682]",2009-12-13,5,early_morning,sun,M019_ON,0 days 00:00:01.000016,3,0,1233,1682,1,no_activity,[],18,3
5,156457,2009-12-13 05:02:57.000020,M008,ON,,,2009-12-13 05:02:57.000020,,[],0,,no_activity,str,False,No_Activity,"[1475, 1943]",2009-12-13,5,early_morning,sun,M008_ON,0 days 00:00:00.999979,3,0,1475,1943,1,no_activity,[],18,3
6,156459,2009-12-13 05:03:01.000051,M008,ON,,,2009-12-13 05:03:01.000051,,[],0,,no_activity,str,False,No_Activity,"[1475, 1943]",2009-12-13,5,early_morning,sun,M008_ON,0 days 00:00:01.000013,3,0,1475,1943,1,no_activity,[],18,3
7,156462,2009-12-13 05:03:08.000076,M008,ON,,,2009-12-13 05:03:08.000076,,[],0,,no_activity,str,False,No_Activity,"[1475, 1943]",2009-12-13,5,early_morning,sun,M008_ON,0 days 00:00:03.000063,3,0,1475,1943,1,no_activity,[],18,3
8,156463,2009-12-13 05:03:08.000077,M026,ON,,,2009-12-13 05:03:08.000077,,[],0,,no_activity,str,False,No_Activity,"[1332, 2242]",2009-12-13,5,early_morning,sun,M026_ON,0 days 00:00:00.000001,3,0,1332,2242,1,no_activity,[],18,3
9,156464,2009-12-13 05:03:15.000048,M006,ON,,,2009-12-13 05:03:15.000048,,[],0,,no_activity,str,False,No_Activity,"[1651, 2439]",2009-12-13,5,early_morning,sun,M006_ON,0 days 00:00:06.999971,3,0,1651,2439,1,no_activity,[],18,3
10,156467,2009-12-13 05:03:22.000084,M027,ON,,,2009-12-13 05:03:22.000084,,[],0,,no_activity,str,False,No_Activity,"[2022, 1125]",2009-12-13,5,early_morning,sun,M027_ON,0 days 00:00:04.000029,3,0,2022,1125,1,no_activity,[],18,3
11,156469,2009-12-13 05:03:24.000080,M005,ON,,,2009-12-13 05:03:24.000080,,[],0,,no_activity,str,False,No_Activity,"[2164, 2507]",2009-12-13,5,early_morning,sun,M005_ON,0 days 00:00:01.000015,3,0,2164,2507,1,no_activity,[],18,3
