time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,97180,2009-12-03 23:29:05.000047,M028,ON,,,2009-12-03 23:29:05.000047,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-03,23,night_before_midnight,thu,M028_ON,0 days 00:00:02.000023,7,0,588,2038,1,no_activity,[],12,1
2,97181,2009-12-03 23:29:07.000070,M028,OFF,,,2009-12-03 23:29:07.000070,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-03,23,night_before_midnight,thu,M028_OFF,0 days 00:00:02.000023,7,0,588,2038,1,no_activity,[],12,1
3,97182,2009-12-03 23:29:11.000030,M021,OFF,,,2009-12-03 23:29:11.000030,,[],0,,no_activity,str,False,No_Activity,"[241, 2263]",2009-12-03,23,night_before_midnight,thu,M021_OFF,0 days 00:00:03.999960,7,0,241,2263,1,no_activity,[],12,1
4,97183,2009-12-03 23:29:12.000046,M021,ON,,,2009-12-03 23:29:12.000046,,[],0,,no_activity,str,False,No_Activity,"[241, 2263]",2009-12-03,23,night_before_midnight,thu,M021_ON,0 days 00:00:01.000016,7,0,241,2263,1,no_activity,[],12,1
5,97184,2009-12-03 23:29:19.000041,M028,ON,,,2009-12-03 23:29:19.000041,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-03,23,night_before_midnight,thu,M028_ON,0 days 00:00:06.999995,7,0,588,2038,1,no_activity,[],12,1
6,97185,2009-12-03 23:29:20.000053,M021,OFF,,,2009-12-03 23:29:20.000053,,[],0,,no_activity,str,False,No_Activity,"[241, 2263]",2009-12-03,23,night_before_midnight,thu,M021_OFF,0 days 00:00:01.000012,7,0,241,2263,1,no_activity,[],12,1
7,97186,2009-12-03 23:29:21.000032,M021,ON,,,2009-12-03 23:29:21.000032,,[],0,,no_activity,str,False,No_Activity,"[241, 2263]",2009-12-03,23,night_before_midnight,thu,M021_ON,0 days 00:00:00.999979,7,0,241,2263,1,no_activity,[],12,1
8,97187,2009-12-03 23:29:22.000045,M020,ON,,,2009-12-03 23:29:22.000045,,[],0,,no_activity,str,False,No_Activity,"[387, 1916]",2009-12-03,23,night_before_midnight,thu,M020_ON,0 days 00:00:01.000013,7,0,387,1916,1,no_activity,[],12,1
9,97188,2009-12-03 23:29:25.000027,M028,OFF,,,2009-12-03 23:29:25.000027,,[],0,,no_activity,str,False,No_Activity,"[588, 2038]",2009-12-03,23,night_before_midnight,thu,M028_OFF,0 days 00:00:02.999982,7,0,588,2038,1,no_activity,[],12,1
10,97189,2009-12-03 23:29:26.000053,M025,ON,Bed_to_Toilet,begin,2009-12-03 23:29:26.000053,Bed_to_Toilet begin,['Bed_to_Toilet'],1,Bed_to_Toilet,Bed_to_Toilet,str,False,Bed_to_toilet,"[567, 1308]",2009-12-03,23,night_before_midnight,thu,M025_ON,0 days 00:00:01.000026,7,0,567,1308,1,Bed_to_Toilet,['Bed_to_Toilet'],12,1
11,97190,2009-12-03 23:29:26.000054,M020,OFF,,,2009-12-03 23:29:26.000054,,['Bed_to_Toilet'],1,Bed_to_Toilet,Bed_to_Toilet,str,False,Bed_to_toilet,"[387, 1916]",2009-12-03,23,night_before_midnight,thu,M020_OFF,0 days 00:00:00.000001,7,0,387,1916,1,Bed_to_Toilet,['Bed_to_Toilet'],12,1
12,97191,2009-12-03 23:29:26.000098,M021,OFF,,,2009-12-03 23:29:26.000098,,['Bed_to_Toilet'],1,Bed_to_Toilet,Bed_to_Toilet,str,False,Bed_to_toilet,"[241, 2263]",2009-12-03,23,night_before_midnight,thu,M021_OFF,0 days 00:00:00.000044,7,0,241,2263,1,Bed_to_Toilet,['Bed_to_Toilet'],12,1
13,97192,2009-12-03 23:29:30.000091,M025,OFF,,,2009-12-03 23:29:30.000091,,['Bed_to_Toilet'],1,Bed_to_Toilet,Bed_to_Toilet,str,False,Bed_to_toilet,"[567, 1308]",2009-12-03,23,night_before_midnight,thu,M025_OFF,0 days 00:00:03.999993,7,0,567,1308,1,Bed_to_Toilet,['Bed_to_Toilet'],12,1
14,97193,2009-12-03 23:29:31.000075,M013,ON,,,2009-12-03 23:29:31.000075,,['Bed_to_Toilet'],1,Bed_to_Toilet,Bed_to_Toilet,str,False,Bed_to_toilet,"[934, 1488]",2009-12-03,23,night_before_midnight,thu,M013_ON,0 days 00:00:00.999984,7,0,934,1488,1,Bed_to_Toilet,['Bed_to_Toilet'],12,1
15,97194,2009-12-03 23:29:35.000037,M013,OFF,,,2009-12-03 23:29:35.000037,,['Bed_to_Toilet'],1,Bed_to_Toilet,Bed_to_Toilet,str,False,Bed_to_toilet,"[934, 1488]",2009-12-03,23,night_before_midnight,thu,M013_OFF,0 days 00:00:03.999962,7,0,934,1488,1,Bed_to_Toilet,['Bed_to_Toilet'],12,1
16,97195,2009-12-03 23:31:48.000085,M013,ON,,,2009-12-03 23:31:48.000085,,['Bed_to_Toilet'],1,Bed_to_Toilet,Bed_to_Toilet,str,False,Bed_to_toilet,"[934, 1488]",2009-12-03,23,night_before_midnight,thu,M013_ON,0 days 00:02:13.000048,7,0,934,1488,1,Bed_to_Toilet,['Bed_to_Toilet'],12,1
17,97196,2009-12-03 23:31:56.000079,M025,ON,Bed_to_Toilet,end,2009-12-03 23:31:56.000079,Bed_to_Toilet end,['Bed_to_Toilet'],1,Bed_to_Toilet,Bed_to_Toilet,str,False,Bed_to_toilet,"[567, 1308]",2009-12-03,23,night_before_midnight,thu,M025_ON,0 days 00:00:07.999994,7,0,567,1308,1,Bed_to_Toilet,['Bed_to_Toilet'],12,1
18,97197,2009-12-03 23:31:58.000061,M013,OFF,,,2009-12-03 23:31:58.000061,,[],0,,no_activity,str,False,No_Activity,"[934, 1488]",2009-12-03,23,night_before_midnight,thu,M013_OFF,0 days 00:00:01.999982,7,0,934,1488,1,no_activity,[],12,1
19,97198,2009-12-03 23:32:01.000011,M028,ON,Sleep,begin,2009-12-03 23:32:01.000011,Sleep begin,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[588, 2038]",2009-12-03,23,night_before_midnight,thu,M028_ON,0 days 00:00:02.999950,7,0,588,2038,1,Sleep,['Sleep'],12,1
20,97199,2009-12-03 23:32:01.000056,M025,OFF,,,2009-12-03 23:32:01.000056,,['Sleep'],1,Sleep,Sleep,str,False,Sleep,"[567, 1308]",2009-12-03,23,night_before_midnight,thu,M025_OFF,0 days 00:00:00.000045,7,0,567,1308,1,Sleep,['Sleep'],12,1
