time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,213516,2009-12-21 14:51:17.000040,M007,ON,,,2009-12-21 14:51:17.000040,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:05.000032,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
2,213518,2009-12-21 14:51:31.000059,M007,ON,,,2009-12-21 14:51:31.000059,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:04.000053,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
3,213520,2009-12-21 14:51:46.000077,M007,ON,,,2009-12-21 14:51:46.000077,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:14.000003,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
4,213522,2009-12-21 14:52:08.000060,M007,ON,,,2009-12-21 14:52:08.000060,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:19.999965,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
5,213524,2009-12-21 14:52:48.000089,M007,ON,,,2009-12-21 14:52:48.000089,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:37.000071,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
6,213526,2009-12-21 14:52:51.000018,M007,ON,,,2009-12-21 14:52:51.000018,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:00.999946,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
7,213528,2009-12-21 14:53:01.000037,M007,ON,,,2009-12-21 14:53:01.000037,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:07.000035,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
8,213529,2009-12-21 14:53:01.000039,M026,ON,,,2009-12-21 14:53:01.000039,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1332, 2242]",2009-12-21,14,afternoon,mon,M026_ON,0 days 00:00:00.000002,5,0,1332,2242,1,Desk_Activity,['Desk_Activity'],14,4
9,213532,2009-12-21 14:53:09.000031,M007,ON,,,2009-12-21 14:53:09.000031,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:02.999993,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
10,213534,2009-12-21 14:53:13.000077,M007,ON,,,2009-12-21 14:53:13.000077,,['Desk_Activity'],1,Desk_Activity,Desk_Activity,str,False,Work,"[1026, 2253]",2009-12-21,14,afternoon,mon,M007_ON,0 days 00:00:00.000049,5,0,1026,2253,1,Desk_Activity,['Desk_Activity'],14,4
