time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,132526,2009-12-09 12:00:47.000089,M015,ON,,,2009-12-09 12:00:47.000089,,[],0,,no_activity,str,False,No_Activity,"[999, 493]",2009-12-09,12,afternoon,wed,M015_ON,0 days 00:00:00.000083,6,0,999,493,1,no_activity,[],1,0
2,132528,2009-12-09 12:00:53.000041,M015,ON,,,2009-12-09 12:00:53.000041,,[],0,,no_activity,str,False,No_Activity,"[999, 493]",2009-12-09,12,afternoon,wed,M015_ON,0 days 00:00:02.999993,6,0,999,493,1,no_activity,[],1,0
3,132530,2009-12-09 12:01:03.000096,M015,ON,,,2009-12-09 12:01:03.000096,,[],0,,no_activity,str,False,No_Activity,"[999, 493]",2009-12-09,12,afternoon,wed,M015_ON,0 days 00:00:04.000090,6,0,999,493,1,no_activity,[],1,0
4,132532,2009-12-09 12:01:08.000060,M014,ON,,,2009-12-09 12:01:08.000060,,[],0,,no_activity,str,False,No_Activity,"[992, 238]",2009-12-09,12,afternoon,wed,M014_ON,0 days 00:00:02.000048,6,0,992,238,1,no_activity,[],1,0
5,132535,2009-12-09 12:01:17.000091,M023,ON,,,2009-12-09 12:01:17.000091,,[],0,,no_activity,str,False,No_Activity,"[1223, 370]",2009-12-09,12,afternoon,wed,M023_ON,0 days 00:00:03.999996,6,0,1223,370,1,no_activity,[],1,0
6,132536,2009-12-09 12:01:23.000028,M015,ON,,,2009-12-09 12:01:23.000028,,[],0,,no_activity,str,False,No_Activity,"[999, 493]",2009-12-09,12,afternoon,wed,M015_ON,0 days 00:00:05.999937,6,0,999,493,1,no_activity,[],1,0
7,132538,2009-12-09 12:01:27.000001,M014,ON,,,2009-12-09 12:01:27.000001,,[],0,,no_activity,str,False,No_Activity,"[992, 238]",2009-12-09,12,afternoon,wed,M014_ON,0 days 00:00:01.999951,6,0,992,238,1,no_activity,[],1,0
8,132539,2009-12-09 12:01:30.000091,M015,ON,,,2009-12-09 12:01:30.000091,,[],0,,no_activity,str,False,No_Activity,"[999, 493]",2009-12-09,12,afternoon,wed,M015_ON,0 days 00:00:03.000090,6,0,999,493,1,no_activity,[],1,0
9,132542,2009-12-09 12:01:51.000037,M023,ON,,,2009-12-09 12:01:51.000037,,[],0,,no_activity,str,False,No_Activity,"[1223, 370]",2009-12-09,12,afternoon,wed,M023_ON,0 days 00:00:03.000028,6,0,1223,370,1,no_activity,[],1,0
10,132543,2009-12-09 12:01:55.000068,M014,ON,,,2009-12-09 12:01:55.000068,,[],0,,no_activity,str,False,No_Activity,"[992, 238]",2009-12-09,12,afternoon,wed,M014_ON,0 days 00:00:04.000031,6,0,992,238,1,no_activity,[],1,0
11,132545,2009-12-09 12:02:02.000046,M014,ON,,,2009-12-09 12:02:02.000046,,[],0,,no_activity,str,False,No_Activity,"[992, 238]",2009-12-09,12,afternoon,wed,M014_ON,0 days 00:00:04.999993,6,0,992,238,1,no_activity,[],1,0
