time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,181027,2009-12-16 15:06:11.000076,M008,OFF,,,2009-12-16 15:06:11.000076,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_OFF,0 days 00:00:02.999992,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
2,181028,2009-12-16 15:06:26.000096,M008,ON,,,2009-12-16 15:06:26.000096,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:15.000020,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
3,181029,2009-12-16 15:06:29.000046,M008,OFF,,,2009-12-16 15:06:29.000046,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_OFF,0 days 00:00:02.999950,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
4,181030,2009-12-16 15:06:46.000056,M008,ON,,,2009-12-16 15:06:46.000056,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:17.000010,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
5,181031,2009-12-16 15:06:48.000004,M008,OFF,,,2009-12-16 15:06:48.000004,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_OFF,0 days 00:00:01.999948,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
6,181032,2009-12-16 15:06:49.000018,M008,ON,,,2009-12-16 15:06:49.000018,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:01.000014,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
7,181033,2009-12-16 15:06:51.000034,M008,OFF,,,2009-12-16 15:06:51.000034,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_OFF,0 days 00:00:02.000016,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
8,181034,2009-12-16 15:06:52.000082,M008,ON,,,2009-12-16 15:06:52.000082,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:01.000048,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
9,181035,2009-12-16 15:06:57.000034,M008,OFF,,,2009-12-16 15:06:57.000034,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_OFF,0 days 00:00:04.999952,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
10,181036,2009-12-16 15:07:06.000006,M008,ON,,,2009-12-16 15:07:06.000006,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:08.999972,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
11,181037,2009-12-16 15:07:07.000060,M008,OFF,,,2009-12-16 15:07:07.000060,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_OFF,0 days 00:00:01.000054,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
12,181038,2009-12-16 15:07:09.000083,M008,ON,,,2009-12-16 15:07:09.000083,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:02.000023,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
13,181039,2009-12-16 15:07:12.000041,M008,OFF,,,2009-12-16 15:07:12.000041,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_OFF,0 days 00:00:02.999958,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
14,181040,2009-12-16 15:07:21.000016,M008,ON,,,2009-12-16 15:07:21.000016,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_ON,0 days 00:00:08.999975,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
15,181041,2009-12-16 15:07:23.000065,M008,OFF,,,2009-12-16 15:07:23.000065,,['Watch_TV'],1,Watch_TV,Watch_TV,str,False,Relax,"[1475, 1943]",2009-12-16,15,afternoon,wed,M008_OFF,0 days 00:00:02.000049,6,0,1475,1943,1,Watch_TV,['Watch_TV'],3,3
