time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,33893,2009-11-23 14:35:28.000013,M004,ON,,,2009-11-23 14:35:28.000013,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:00:02.999958,5,0,1777,1926,1,no_activity,[],19,2
2,33894,2009-11-23 14:35:35.000017,M004,OFF,,,2009-11-23 14:35:35.000017,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:07.000004,5,0,1777,1926,1,no_activity,[],19,2
3,33895,2009-11-23 14:37:00.000027,M004,ON,,,2009-11-23 14:37:00.000027,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:01:25.000010,5,0,1777,1926,1,no_activity,[],19,2
4,33896,2009-11-23 14:37:02.000049,M004,OFF,,,2009-11-23 14:37:02.000049,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:02.000022,5,0,1777,1926,1,no_activity,[],19,2
5,33897,2009-11-23 14:37:47.000072,M004,ON,,,2009-11-23 14:37:47.000072,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:00:45.000023,5,0,1777,1926,1,no_activity,[],19,2
6,33898,2009-11-23 14:37:50.000055,M004,OFF,,,2009-11-23 14:37:50.000055,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:02.999983,5,0,1777,1926,1,no_activity,[],19,2
7,33899,2009-11-23 14:37:53.000076,M004,ON,,,2009-11-23 14:37:53.000076,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:00:03.000021,5,0,1777,1926,1,no_activity,[],19,2
8,33900,2009-11-23 14:38:02.000061,M004,OFF,,,2009-11-23 14:38:02.000061,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:08.999985,5,0,1777,1926,1,no_activity,[],19,2
9,33901,2009-11-23 14:38:44.000035,M004,ON,,,2009-11-23 14:38:44.000035,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:00:41.999974,5,0,1777,1926,1,no_activity,[],19,2
10,33902,2009-11-23 14:38:46.000017,M004,OFF,,,2009-11-23 14:38:46.000017,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:01.999982,5,0,1777,1926,1,no_activity,[],19,2
11,33903,2009-11-23 14:40:56.000067,M004,ON,,,2009-11-23 14:40:56.000067,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:02:10.000050,5,0,1777,1926,1,no_activity,[],19,2
12,33904,2009-11-23 14:41:06.000018,M004,OFF,,,2009-11-23 14:41:06.000018,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:09.999951,5,0,1777,1926,1,no_activity,[],19,2
13,33905,2009-11-23 14:41:07.000002,M004,ON,,,2009-11-23 14:41:07.000002,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:00:00.999984,5,0,1777,1926,1,no_activity,[],19,2
14,33906,2009-11-23 14:41:08.000021,M004,OFF,,,2009-11-23 14:41:08.000021,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:01.000019,5,0,1777,1926,1,no_activity,[],19,2
15,33907,2009-11-23 14:41:11.000045,M004,ON,,,2009-11-23 14:41:11.000045,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:00:03.000024,5,0,1777,1926,1,no_activity,[],19,2
16,33908,2009-11-23 14:41:13.000097,M004,OFF,,,2009-11-23 14:41:13.000097,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:02.000052,5,0,1777,1926,1,no_activity,[],19,2
17,33909,2009-11-23 14:42:41.000043,M004,ON,,,2009-11-23 14:42:41.000043,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:01:27.999946,5,0,1777,1926,1,no_activity,[],19,2
18,33910,2009-11-23 14:42:46.000006,M004,OFF,,,2009-11-23 14:42:46.000006,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:04.999963,5,0,1777,1926,1,no_activity,[],19,2
19,33911,2009-11-23 14:43:18.000054,M004,ON,,,2009-11-23 14:43:18.000054,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_ON,0 days 00:00:32.000048,5,0,1777,1926,1,no_activity,[],19,2
20,33912,2009-11-23 14:43:22.000006,M004,OFF,,,2009-11-23 14:43:22.000006,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-11-23,14,afternoon,mon,M004_OFF,0 days 00:00:03.999952,5,0,1777,1926,1,no_activity,[],19,2
