time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,179076,2009-12-16 12:29:21.000060,M002,OFF,,,2009-12-16 12:29:21.000060,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_OFF,0 days 00:00:02.000058,6,0,2450,554,1,no_activity,[],7,4
2,179077,2009-12-16 12:29:24.000084,M002,ON,,,2009-12-16 12:29:24.000084,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_ON,0 days 00:00:03.000024,6,0,2450,554,1,no_activity,[],7,4
3,179078,2009-12-16 12:29:44.000047,M002,OFF,,,2009-12-16 12:29:44.000047,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_OFF,0 days 00:00:19.999963,6,0,2450,554,1,no_activity,[],7,4
4,179079,2009-12-16 12:29:47.000005,M002,ON,,,2009-12-16 12:29:47.000005,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_ON,0 days 00:00:02.999958,6,0,2450,554,1,no_activity,[],7,4
5,179080,2009-12-16 12:29:49.000097,M002,OFF,,,2009-12-16 12:29:49.000097,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_OFF,0 days 00:00:02.000092,6,0,2450,554,1,no_activity,[],7,4
6,179081,2009-12-16 12:29:50.000082,M002,ON,,,2009-12-16 12:29:50.000082,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_ON,0 days 00:00:00.999985,6,0,2450,554,1,no_activity,[],7,4
7,179082,2009-12-16 12:29:55.000010,M002,OFF,,,2009-12-16 12:29:55.000010,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_OFF,0 days 00:00:04.999928,6,0,2450,554,1,no_activity,[],7,4
8,179083,2009-12-16 12:29:59.000067,M002,ON,,,2009-12-16 12:29:59.000067,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_ON,0 days 00:00:04.000057,6,0,2450,554,1,no_activity,[],7,4
9,179084,2009-12-16 12:30:04.000092,M002,OFF,,,2009-12-16 12:30:04.000092,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_OFF,0 days 00:00:05.000025,6,0,2450,554,1,no_activity,[],7,4
10,179085,2009-12-16 12:30:10.000014,M002,ON,,,2009-12-16 12:30:10.000014,,[],0,,no_activity,str,False,No_Activity,"[2450, 554]",2009-12-16,12,afternoon,wed,M002_ON,0 days 00:00:05.999922,6,0,2450,554,1,no_activity,[],7,4
