time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,87269,2009-12-02 16:21:45.000040,M015,ON,,,2009-12-02 16:21:45.000040,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-02,16,afternoon,wed,M015_ON,0 days 00:00:00.000001,5,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],15,3
2,87270,2009-12-02 16:21:46.000057,M014,OFF,,,2009-12-02 16:21:46.000057,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[992, 238]",2009-12-02,16,afternoon,wed,M014_OFF,0 days 00:00:01.000017,5,0,992,238,1,Kitchen_Activity,['Kitchen_Activity'],15,3
3,87271,2009-12-02 16:21:47.000041,M015,OFF,,,2009-12-02 16:21:47.000041,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[999, 493]",2009-12-02,16,afternoon,wed,M015_OFF,0 days 00:00:00.999984,5,0,999,493,1,Kitchen_Activity,['Kitchen_Activity'],15,3
4,87272,2009-12-02 16:21:51.000039,M023,OFF,,,2009-12-02 16:21:51.000039,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-02,16,afternoon,wed,M023_OFF,0 days 00:00:03.999998,5,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],15,3
5,87273,2009-12-02 16:21:52.000092,M023,ON,,,2009-12-02 16:21:52.000092,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-02,16,afternoon,wed,M023_ON,0 days 00:00:01.000053,5,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],15,3
6,87274,2009-12-02 16:21:56.000019,M012,ON,,,2009-12-02 16:21:56.000019,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1570, 401]",2009-12-02,16,afternoon,wed,M012_ON,0 days 00:00:03.999927,5,0,1570,401,1,Kitchen_Activity,['Kitchen_Activity'],15,3
7,87275,2009-12-02 16:21:58.000073,M023,OFF,,,2009-12-02 16:21:58.000073,,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-02,16,afternoon,wed,M023_OFF,0 days 00:00:02.000054,5,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],15,3
8,87276,2009-12-02 16:22:00.000069,M023,ON,Kitchen_Activity,end,2009-12-02 16:22:00.000069,Kitchen_Activity end,['Kitchen_Activity'],1,Kitchen_Activity,Kitchen_Activity,str,False,Cook,"[1223, 370]",2009-12-02,16,afternoon,wed,M023_ON,0 days 00:00:01.999996,5,0,1223,370,1,Kitchen_Activity,['Kitchen_Activity'],15,3
9,87277,2009-12-02 16:22:00.000070,M022,OFF,,,2009-12-02 16:22:00.000070,,[],0,,no_activity,str,False,No_Activity,"[1379, 282]",2009-12-02,16,afternoon,wed,M022_OFF,0 days 00:00:00.000001,5,0,1379,282,1,no_activity,[],15,3
10,87278,2009-12-02 16:22:01.000014,M027,ON,,,2009-12-02 16:22:01.000014,,[],0,,no_activity,str,False,No_Activity,"[2022, 1125]",2009-12-02,16,afternoon,wed,M027_ON,0 days 00:00:00.999944,5,0,2022,1125,1,no_activity,[],15,3
11,87279,2009-12-02 16:22:03.000030,M023,OFF,,,2009-12-02 16:22:03.000030,,[],0,,no_activity,str,False,No_Activity,"[1223, 370]",2009-12-02,16,afternoon,wed,M023_OFF,0 days 00:00:02.000016,5,0,1223,370,1,no_activity,[],15,3
12,87280,2009-12-02 16:22:03.000074,M003,ON,,,2009-12-02 16:22:03.000074,,[],0,,no_activity,str,False,No_Activity,"[1957, 394]",2009-12-02,16,afternoon,wed,M003_ON,0 days 00:00:00.000044,5,0,1957,394,1,no_activity,[],15,3
13,87281,2009-12-02 16:22:05.000090,M012,OFF,,,2009-12-02 16:22:05.000090,,[],0,,no_activity,str,False,No_Activity,"[1570, 401]",2009-12-02,16,afternoon,wed,M012_OFF,0 days 00:00:02.000016,5,0,1570,401,1,no_activity,[],15,3
14,87282,2009-12-02 16:22:11.000045,M003,OFF,,,2009-12-02 16:22:11.000045,,[],0,,no_activity,str,False,No_Activity,"[1957, 394]",2009-12-02,16,afternoon,wed,M003_OFF,0 days 00:00:05.999955,5,0,1957,394,1,no_activity,[],15,3
15,87283,2009-12-02 16:22:15.000070,M027,OFF,,,2009-12-02 16:22:15.000070,,[],0,,no_activity,str,False,No_Activity,"[2022, 1125]",2009-12-02,16,afternoon,wed,M027_OFF,0 days 00:00:04.000025,5,0,2022,1125,1,no_activity,[],15,3
16,87284,2009-12-02 16:22:16.000015,M027,ON,,,2009-12-02 16:22:16.000015,,[],0,,no_activity,str,False,No_Activity,"[2022, 1125]",2009-12-02,16,afternoon,wed,M027_ON,0 days 00:00:00.999945,5,0,2022,1125,1,no_activity,[],15,3
17,87285,2009-12-02 16:22:22.000022,M004,ON,,,2009-12-02 16:22:22.000022,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-12-02,16,afternoon,wed,M004_ON,0 days 00:00:06.000007,5,0,1777,1926,1,no_activity,[],15,3
18,87286,2009-12-02 16:22:23.000075,M027,OFF,,,2009-12-02 16:22:23.000075,,[],0,,no_activity,str,False,No_Activity,"[2022, 1125]",2009-12-02,16,afternoon,wed,M027_OFF,0 days 00:00:01.000053,5,0,2022,1125,1,no_activity,[],15,3
19,87287,2009-12-02 16:22:31.000083,M004,OFF,,,2009-12-02 16:22:31.000083,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-12-02,16,afternoon,wed,M004_OFF,0 days 00:00:08.000008,5,0,1777,1926,1,no_activity,[],15,3
20,87288,2009-12-02 16:23:20.000039,M004,ON,,,2009-12-02 16:23:20.000039,,[],0,,no_activity,str,False,No_Activity,"[1777, 1926]",2009-12-02,16,afternoon,wed,M004_ON,0 days 00:00:48.999956,5,0,1777,1926,1,no_activity,[],15,3
