time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,8627,2009-11-20 08:42:05.000028,M022,ON,,,2009-11-20 08:42:05.000028,,['Read'],1,Read,Read,str,False,Relax,"[1379, 282]",2009-11-20,8,late_morning,fri,M022_ON,0 days 00:00:00.999947,7,0,1379,282,1,Read,['Read'],17,0
2,8629,2009-11-20 08:42:07.000024,M012,ON,,,2009-11-20 08:42:07.000024,,['Read'],1,Read,Read,str,False,Relax,"[1570, 401]",2009-11-20,8,late_morning,fri,M012_ON,0 days 00:00:00.999981,7,0,1570,401,1,Read,['Read'],17,0
3,8630,2009-11-20 08:42:07.000070,M004,ON,,,2009-11-20 08:42:07.000070,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-11-20,8,late_morning,fri,M004_ON,0 days 00:00:00.000046,7,0,1777,1926,1,Read,['Read'],17,0
4,8634,2009-11-20 08:42:28.000095,M012,ON,,,2009-11-20 08:42:28.000095,,['Read'],1,Read,Read,str,False,Relax,"[1570, 401]",2009-11-20,8,late_morning,fri,M012_ON,0 days 00:00:15.000059,7,0,1570,401,1,Read,['Read'],17,0
5,8636,2009-11-20 08:42:36.000015,M012,ON,,,2009-11-20 08:42:36.000015,,['Read'],1,Read,Read,str,False,Relax,"[1570, 401]",2009-11-20,8,late_morning,fri,M012_ON,0 days 00:00:02.999919,7,0,1570,401,1,Read,['Read'],17,0
6,8638,2009-11-20 08:44:08.000097,M004,ON,,,2009-11-20 08:44:08.000097,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-11-20,8,late_morning,fri,M004_ON,0 days 00:01:28.000058,7,0,1777,1926,1,Read,['Read'],17,0
7,8640,2009-11-20 08:44:42.000056,M004,ON,,,2009-11-20 08:44:42.000056,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-11-20,8,late_morning,fri,M004_ON,0 days 00:00:28.999968,7,0,1777,1926,1,Read,['Read'],17,0
8,8642,2009-11-20 08:44:46.000053,M004,ON,,,2009-11-20 08:44:46.000053,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-11-20,8,late_morning,fri,M004_ON,0 days 00:00:01.000013,7,0,1777,1926,1,Read,['Read'],17,0
9,8644,2009-11-20 08:45:37.000075,M004,ON,,,2009-11-20 08:45:37.000075,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-11-20,8,late_morning,fri,M004_ON,0 days 00:00:47.000070,7,0,1777,1926,1,Read,['Read'],17,0
10,8646,2009-11-20 08:46:09.000009,M004,ON,,,2009-11-20 08:46:09.000009,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-11-20,8,late_morning,fri,M004_ON,0 days 00:00:26.000003,7,0,1777,1926,1,Read,['Read'],17,0
