time,original_idx,date,sensor,state,activity,marker,datetime,activity_full,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,121898,2009-12-07 20:48:48.000096,M004,ON,,,2009-12-07 20:48:48.000096,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:00:05.000066,3,0,1777,1926,1,Read,['Read'],19,3
2,121900,2009-12-07 20:49:00.000080,M004,ON,,,2009-12-07 20:49:00.000080,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:00:07.000028,3,0,1777,1926,1,Read,['Read'],19,3
3,121902,2009-12-07 20:50:02.000027,M004,ON,,,2009-12-07 20:50:02.000027,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:00:57.000026,3,0,1777,1926,1,Read,['Read'],19,3
4,121904,2009-12-07 20:50:08.000071,M004,ON,,,2009-12-07 20:50:08.000071,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:00:02.000024,3,0,1777,1926,1,Read,['Read'],19,3
5,121906,2009-12-07 20:52:45.000032,M004,ON,,,2009-12-07 20:52:45.000032,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:02:34.999975,3,0,1777,1926,1,Read,['Read'],19,3
6,121908,2009-12-07 20:52:56.000034,M004,ON,,,2009-12-07 20:52:56.000034,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:00:09.999983,3,0,1777,1926,1,Read,['Read'],19,3
7,121910,2009-12-07 20:53:02.000002,M004,ON,,,2009-12-07 20:53:02.000002,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:00:00.999979,3,0,1777,1926,1,Read,['Read'],19,3
8,121912,2009-12-07 20:54:24.000032,M004,ON,,,2009-12-07 20:54:24.000032,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:01:19.000013,3,0,1777,1926,1,Read,['Read'],19,3
9,121914,2009-12-07 20:54:38.000059,M004,ON,,,2009-12-07 20:54:38.000059,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:00:10.000001,3,0,1777,1926,1,Read,['Read'],19,3
10,121916,2009-12-07 20:58:21.000091,M004,ON,,,2009-12-07 20:58:21.000091,,['Read'],1,Read,Read,str,False,Relax,"[1777, 1926]",2009-12-07,20,evening,mon,M004_ON,0 days 00:03:42.000020,3,0,1777,1926,1,Read,['Read'],19,3
