time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,65410,2009-07-29 15:45:30.015964,M005,ON,,2009-07-29 15:45:30.015964,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:00.924560,9,0,2489,2197,1,no_activity,[],3,1
2,65411,2009-07-29 15:45:30.028834,M007,ON,,2009-07-29 15:45:30.028834,,,[],0,,no_activity,str,False,No_Activity,"[1970, 2369]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M007_ON,0 days 00:00:00.012870,9,0,1970,2369,1,no_activity,[],3,1
3,65413,2009-07-29 15:45:34.017975,M005,ON,,2009-07-29 15:45:34.017975,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:01.013038,9,0,2489,2197,1,no_activity,[],3,1
4,65415,2009-07-29 15:45:40.084934,M005,ON,,2009-07-29 15:45:40.084934,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:04.053938,9,0,2489,2197,1,no_activity,[],3,1
5,65418,2009-07-29 15:45:45.095503,M005,ON,,2009-07-29 15:45:45.095503,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:02.059630,9,0,2489,2197,1,no_activity,[],3,1
6,65420,2009-07-29 15:45:47.049322,M005,ON,,2009-07-29 15:45:47.049322,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:00.025585,9,0,2489,2197,1,no_activity,[],3,1
7,65421,2009-07-29 15:45:48.075378,M006,ON,,2009-07-29 15:45:48.075378,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M006_ON,0 days 00:00:01.026056,9,0,1963,1960,1,no_activity,[],3,1
8,65423,2009-07-29 15:45:49.034645,M002,ON,,2009-07-29 15:45:49.034645,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M002_ON,0 days 00:00:00.032643,9,0,1960,1863,1,no_activity,[],3,1
9,65424,2009-07-29 15:45:49.088882,M003,ON,,2009-07-29 15:45:49.088882,,,[],0,,no_activity,str,False,No_Activity,"[1674, 1866]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M003_ON,0 days 00:00:00.054237,9,0,1674,1866,1,no_activity,[],3,1
10,65426,2009-07-29 15:45:50.088309,M001,ON,,2009-07-29 15:45:50.088309,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M001_ON,0 days 00:00:00.025036,9,0,1438,1369,1,no_activity,[],3,1
