time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,128244,2009-08-03 11:30:41.086205,M021,OFF,,2009-08-03 11:30:41.086205,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_OFF,0 days 00:00:00.068222,6,0,1003,1788,1,no_activity,[],8,2
2,128245,2009-08-03 11:30:43.007628,M024,ON,,2009-08-03 11:30:43.007628,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_ON,0 days 00:00:01.921423,6,0,149,1924,1,no_activity,[],8,2
3,128246,2009-08-03 11:30:45.048269,M021,ON,,2009-08-03 11:30:45.048269,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_ON,0 days 00:00:02.040641,6,0,1003,1788,1,no_activity,[],8,2
4,128247,2009-08-03 11:30:46.035895,M024,OFF,,2009-08-03 11:30:46.035895,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_OFF,0 days 00:00:00.987626,6,0,149,1924,1,no_activity,[],8,2
5,128248,2009-08-03 11:30:50.098932,M022,OFF,,2009-08-03 11:30:50.098932,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M022_OFF,0 days 00:00:04.063037,6,0,694,1791,1,no_activity,[],8,2
6,128249,2009-08-03 11:30:52.019405,M021,OFF,,2009-08-03 11:30:52.019405,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_OFF,0 days 00:00:01.920473,6,0,1003,1788,1,no_activity,[],8,2
7,128250,2009-08-03 11:30:54.074906,M021,ON,,2009-08-03 11:30:54.074906,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_ON,0 days 00:00:02.055501,6,0,1003,1788,1,no_activity,[],8,2
8,128251,2009-08-03 11:30:58.096286,M024,ON,,2009-08-03 11:30:58.096286,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_ON,0 days 00:00:04.021380,6,0,149,1924,1,no_activity,[],8,2
9,128252,2009-08-03 11:30:59.058613,M021,OFF,,2009-08-03 11:30:59.058613,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_OFF,0 days 00:00:00.962327,6,0,1003,1788,1,no_activity,[],8,2
10,128253,2009-08-03 11:31:00.053145,M024,OFF,,2009-08-03 11:31:00.053145,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_OFF,0 days 00:00:00.994532,6,0,149,1924,1,no_activity,[],8,2
11,128254,2009-08-03 11:31:01.008578,M024,ON,,2009-08-03 11:31:01.008578,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_ON,0 days 00:00:00.955433,6,0,149,1924,1,no_activity,[],8,2
12,128255,2009-08-03 11:31:02.000128,M021,ON,,2009-08-03 11:31:02.000128,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_ON,0 days 00:00:00.991550,6,0,1003,1788,1,no_activity,[],8,2
13,128256,2009-08-03 11:31:04.082833,M021,OFF,,2009-08-03 11:31:04.082833,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_OFF,0 days 00:00:02.082705,6,0,1003,1788,1,no_activity,[],8,2
14,128257,2009-08-03 11:31:05.008872,M024,OFF,,2009-08-03 11:31:05.008872,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_OFF,0 days 00:00:00.926039,6,0,149,1924,1,no_activity,[],8,2
15,128258,2009-08-03 11:31:05.082665,M021,ON,,2009-08-03 11:31:05.082665,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_ON,0 days 00:00:00.073793,6,0,1003,1788,1,no_activity,[],8,2
16,128259,2009-08-03 11:31:08.057414,M021,OFF,,2009-08-03 11:31:08.057414,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M021_OFF,0 days 00:00:02.974749,6,0,1003,1788,1,no_activity,[],8,2
17,128260,2009-08-03 11:31:10.071397,M024,ON,,2009-08-03 11:31:10.071397,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_ON,0 days 00:00:02.013983,6,0,149,1924,1,no_activity,[],8,2
18,128261,2009-08-03 11:31:11.081549,M024,OFF,,2009-08-03 11:31:11.081549,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_OFF,0 days 00:00:01.010152,6,0,149,1924,1,no_activity,[],8,2
19,128262,2009-08-03 11:31:12.091394,M024,ON,,2009-08-03 11:31:12.091394,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_ON,0 days 00:00:01.009845,6,0,149,1924,1,no_activity,[],8,2
20,128263,2009-08-03 11:31:16.039436,M024,OFF,,2009-08-03 11:31:16.039436,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,11,late_morning,mon,M024_OFF,0 days 00:00:03.948042,6,0,149,1924,1,no_activity,[],8,2
