time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,117130,2009-08-02 15:12:35.067306,M001,ON,,2009-08-02 15:12:35.067306,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M001_ON,0 days 00:00:00.026072,5,0,1438,1369,1,no_activity,[],7,3
2,117133,2009-08-02 15:12:41.013679,M001,ON,,2009-08-02 15:12:41.013679,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M001_ON,0 days 00:00:00.959318,5,0,1438,1369,1,no_activity,[],7,3
3,117135,2009-08-02 15:12:46.069441,M001,ON,,2009-08-02 15:12:46.069441,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M001_ON,0 days 00:00:00.976004,5,0,1438,1369,1,no_activity,[],7,3
4,117137,2009-08-02 15:12:54.061947,M001,ON,,2009-08-02 15:12:54.061947,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M001_ON,0 days 00:00:00.989550,5,0,1438,1369,1,no_activity,[],7,3
5,117139,2009-08-02 15:13:03.045526,M001,ON,,2009-08-02 15:13:03.045526,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M001_ON,0 days 00:00:07.012337,5,0,1438,1369,1,no_activity,[],7,3
6,117140,2009-08-02 15:13:05.090454,M002,ON,,2009-08-02 15:13:05.090454,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M002_ON,0 days 00:00:02.044928,5,0,1960,1863,1,no_activity,[],7,3
7,117141,2009-08-02 15:13:06.038507,M006,ON,,2009-08-02 15:13:06.038507,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M006_ON,0 days 00:00:00.948053,5,0,1963,1960,1,no_activity,[],7,3
8,117143,2009-08-02 15:13:08.077198,M005,ON,,2009-08-02 15:13:08.077198,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M005_ON,0 days 00:00:02.013585,5,0,2489,2197,1,no_activity,[],7,3
9,117147,2009-08-02 15:13:28.005447,M013,ON,,2009-08-02 15:13:28.005447,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M013_ON,0 days 00:00:17.953788,5,0,805,1343,1,no_activity,[],7,3
10,117149,2009-08-02 15:13:30.076598,M013,ON,,2009-08-02 15:13:30.076598,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-02,15,afternoon,sun,M013_ON,0 days 00:00:01.021233,5,0,805,1343,1,no_activity,[],7,3
