time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,147238,2009-08-04 18:40:10.056347,M022,ON,,2009-08-04 18:40:10.056347,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M022_ON,0 days 00:00:00.053121,5,0,694,1791,1,no_activity,[],12,4
2,147240,2009-08-04 18:40:14.001847,M024,ON,,2009-08-04 18:40:14.001847,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:00.940274,5,0,149,1924,1,no_activity,[],12,4
3,147242,2009-08-04 18:40:19.091393,M021,ON,,2009-08-04 18:40:19.091393,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M021_ON,0 days 00:00:00.025738,5,0,1003,1788,1,no_activity,[],12,4
4,147245,2009-08-04 18:40:29.066602,M024,ON,,2009-08-04 18:40:29.066602,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:06.031157,5,0,149,1924,1,no_activity,[],12,4
5,147247,2009-08-04 18:40:45.083298,M024,ON,,2009-08-04 18:40:45.083298,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:10.078017,5,0,149,1924,1,no_activity,[],12,4
6,147248,2009-08-04 18:40:50.005582,M020,ON,,2009-08-04 18:40:50.005582,,,[],0,,no_activity,str,False,No_Activity,"[380, 1587]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M020_ON,0 days 00:00:04.922284,5,0,380,1587,1,no_activity,[],12,4
7,147249,2009-08-04 18:40:51.047065,M023,ON,,2009-08-04 18:40:51.047065,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M023_ON,0 days 00:00:01.041483,5,0,149,964,1,no_activity,[],12,4
8,147253,2009-08-04 18:41:00.096691,M023,ON,,2009-08-04 18:41:00.096691,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M023_ON,0 days 00:00:07.015312,5,0,149,964,1,no_activity,[],12,4
9,147254,2009-08-04 18:41:02.038622,M024,ON,,2009-08-04 18:41:02.038622,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M024_ON,0 days 00:00:01.941931,5,0,149,1924,1,no_activity,[],12,4
10,147255,2009-08-04 18:41:04.003989,M020,ON,,2009-08-04 18:41:04.003989,,,[],0,,no_activity,str,False,No_Activity,"[380, 1587]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M020_ON,0 days 00:00:01.965367,5,0,380,1587,1,no_activity,[],12,4
