time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,73353,2009-07-30 08:30:59.009132,M024,OFF,,2009-07-30 08:30:59.009132,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M024_OFF,0 days 00:00:01.980194,4,0,149,1924,1,Breakfast,['Breakfast'],4,4
2,73354,2009-07-30 08:31:01.054491,M024,ON,,2009-07-30 08:31:01.054491,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M024_ON,0 days 00:00:02.045359,4,0,149,1924,1,Breakfast,['Breakfast'],4,4
3,73355,2009-07-30 08:31:03.025986,M024,OFF,,2009-07-30 08:31:03.025986,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M024_OFF,0 days 00:00:01.971495,4,0,149,1924,1,Breakfast,['Breakfast'],4,4
4,73356,2009-07-30 08:31:06.077842,M021,OFF,,2009-07-30 08:31:06.077842,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M021_OFF,0 days 00:00:03.051856,4,0,1003,1788,1,Breakfast,['Breakfast'],4,4
5,73357,2009-07-30 08:31:10.077226,M024,ON,,2009-07-30 08:31:10.077226,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M024_ON,0 days 00:00:03.999384,4,0,149,1924,1,Breakfast,['Breakfast'],4,4
6,73358,2009-07-30 08:31:12.018852,M024,OFF,,2009-07-30 08:31:12.018852,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M024_OFF,0 days 00:00:01.941626,4,0,149,1924,1,Breakfast,['Breakfast'],4,4
7,73359,2009-07-30 08:31:15.015494,M024,ON,,2009-07-30 08:31:15.015494,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M024_ON,0 days 00:00:02.996642,4,0,149,1924,1,Breakfast,['Breakfast'],4,4
8,73360,2009-07-30 08:31:17.020133,M024,OFF,,2009-07-30 08:31:17.020133,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M024_OFF,0 days 00:00:02.004639,4,0,149,1924,1,Breakfast,['Breakfast'],4,4
9,73361,2009-07-30 08:31:17.047954,M021,ON,,2009-07-30 08:31:17.047954,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M021_ON,0 days 00:00:00.027821,4,0,1003,1788,1,Breakfast,['Breakfast'],4,4
10,73362,2009-07-30 08:31:18.022666,M024,ON,,2009-07-30 08:31:18.022666,,,['Breakfast'],1,Breakfast,Breakfast,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-07-30,8,late_morning,thu,M024_ON,0 days 00:00:00.974712,4,0,149,1924,1,Breakfast,['Breakfast'],4,4
