time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,96006,2009-07-31 19:08:31.058881,M013,ON,,2009-07-31 19:08:31.058881,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M013_ON,0 days 00:00:00.037969,5,0,805,1343,1,no_activity,[],18,4
2,96007,2009-07-31 19:08:32.091544,M024,OFF,,2009-07-31 19:08:32.091544,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M024_OFF,0 days 00:00:01.032663,5,0,149,1924,1,no_activity,[],18,4
3,96008,2009-07-31 19:08:33.060109,M017,OFF,,2009-07-31 19:08:33.060109,,,[],0,,no_activity,str,False,No_Activity,"[574, 1340]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M017_OFF,0 days 00:00:00.968565,5,0,574,1340,1,no_activity,[],18,4
4,96009,2009-07-31 19:08:34.077607,M013,OFF,,2009-07-31 19:08:34.077607,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M013_OFF,0 days 00:00:01.017498,5,0,805,1343,1,no_activity,[],18,4
5,96010,2009-07-31 19:08:37.094395,M024,ON,,2009-07-31 19:08:37.094395,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M024_ON,0 days 00:00:03.016788,5,0,149,1924,1,no_activity,[],18,4
6,96011,2009-07-31 19:08:40.018449,M024,OFF,,2009-07-31 19:08:40.018449,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M024_OFF,0 days 00:00:02.924054,5,0,149,1924,1,no_activity,[],18,4
7,96012,2009-07-31 19:08:43.000089,M024,ON,,2009-07-31 19:08:43.000089,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M024_ON,0 days 00:00:02.981640,5,0,149,1924,1,no_activity,[],18,4
8,96013,2009-07-31 19:08:49.005028,M022,ON,,2009-07-31 19:08:49.005028,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M022_ON,0 days 00:00:06.004939,5,0,694,1791,1,no_activity,[],18,4
9,96014,2009-07-31 19:08:50.006044,M024,OFF,,2009-07-31 19:08:50.006044,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M024_OFF,0 days 00:00:01.001016,5,0,149,1924,1,no_activity,[],18,4
10,96015,2009-07-31 19:08:50.064546,M024,ON,,2009-07-31 19:08:50.064546,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M024_ON,0 days 00:00:00.058502,5,0,149,1924,1,no_activity,[],18,4
11,96016,2009-07-31 19:08:51.000942,M022,OFF,,2009-07-31 19:08:51.000942,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M022_OFF,0 days 00:00:00.936396,5,0,694,1791,1,no_activity,[],18,4
12,96017,2009-07-31 19:08:54.008504,M022,ON,,2009-07-31 19:08:54.008504,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,19,evening,fri,M022_ON,0 days 00:00:03.007562,5,0,694,1791,1,no_activity,[],18,4
