time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,146266,2009-08-04 18:01:49.044908,M013,ON,,2009-08-04 18:01:49.044908,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[805, 1343]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M013_ON,0 days 00:00:00.956504,5,0,805,1343,1,Dinner,['Dinner'],13,4
2,146268,2009-08-04 18:01:50.047098,M023,ON,,2009-08-04 18:01:50.047098,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[149, 964]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M023_ON,0 days 00:00:00.975721,5,0,149,964,1,Dinner,['Dinner'],13,4
3,146270,2009-08-04 18:01:52.046561,M011,ON,,2009-08-04 18:01:52.046561,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M011_ON,0 days 00:00:00.026187,5,0,1061,1379,1,Dinner,['Dinner'],13,4
4,146271,2009-08-04 18:01:53.000359,M012,ON,,2009-08-04 18:01:53.000359,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M012_ON,0 days 00:00:00.953798,5,0,1006,1502,1,Dinner,['Dinner'],13,4
5,146275,2009-08-04 18:01:59.095351,M011,ON,,2009-08-04 18:01:59.095351,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M011_ON,0 days 00:00:03.039423,5,0,1061,1379,1,Dinner,['Dinner'],13,4
6,146276,2009-08-04 18:02:00.001154,M012,ON,,2009-08-04 18:02:00.001154,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M012_ON,0 days 00:00:00.905803,5,0,1006,1502,1,Dinner,['Dinner'],13,4
7,146277,2009-08-04 18:02:02.083794,M013,ON,,2009-08-04 18:02:02.083794,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[805, 1343]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M013_ON,0 days 00:00:02.082640,5,0,805,1343,1,Dinner,['Dinner'],13,4
8,146278,2009-08-04 18:02:02.099607,M023,ON,,2009-08-04 18:02:02.099607,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[149, 964]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M023_ON,0 days 00:00:00.015813,5,0,149,964,1,Dinner,['Dinner'],13,4
9,146283,2009-08-04 18:02:14.071608,M014,ON,,2009-08-04 18:02:14.071608,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[1068, 1207]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M014_ON,0 days 00:00:07.014565,5,0,1068,1207,1,Dinner,['Dinner'],13,4
10,146285,2009-08-04 18:02:18.035304,M021,ON,,2009-08-04 18:02:18.035304,,,['Dinner'],1,Dinner,Dinner,str,False,Eat,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-04,18,evening,tue,M021_ON,0 days 00:00:02.034562,5,0,1003,1788,1,Dinner,['Dinner'],13,4
