time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,109478,2009-08-01 21:15:18.046892,M001,ON,,2009-08-01 21:15:18.046892,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_ON,0 days 00:00:02.986137,6,0,1438,1369,1,no_activity,[],6,3
2,109479,2009-08-01 21:15:24.057612,M002,ON,,2009-08-01 21:15:24.057612,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M002_ON,0 days 00:00:06.010720,6,0,1960,1863,1,no_activity,[],6,3
3,109481,2009-08-01 21:15:25.049269,M006,ON,,2009-08-01 21:15:25.049269,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M006_ON,0 days 00:00:00.964290,6,0,1963,1960,1,no_activity,[],6,3
4,109482,2009-08-01 21:15:27.031555,M005,ON,,2009-08-01 21:15:27.031555,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M005_ON,0 days 00:00:01.982286,6,0,2489,2197,1,no_activity,[],6,3
5,109486,2009-08-01 21:15:34.014132,M005,ON,,2009-08-01 21:15:34.014132,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M005_ON,0 days 00:00:03.999764,6,0,2489,2197,1,no_activity,[],6,3
6,109488,2009-08-01 21:15:44.007971,M005,ON,,2009-08-01 21:15:44.007971,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M005_ON,0 days 00:00:06.965552,6,0,2489,2197,1,no_activity,[],6,3
7,109490,2009-08-01 21:15:49.098243,M005,ON,,2009-08-01 21:15:49.098243,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M005_ON,0 days 00:00:01.093749,6,0,2489,2197,1,no_activity,[],6,3
8,109492,2009-08-01 21:16:08.043932,M005,ON,,2009-08-01 21:16:08.043932,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M005_ON,0 days 00:00:15.035916,6,0,2489,2197,1,no_activity,[],6,3
9,109494,2009-08-01 21:16:14.029894,M005,ON,,2009-08-01 21:16:14.029894,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M005_ON,0 days 00:00:00.937067,6,0,2489,2197,1,no_activity,[],6,3
10,109496,2009-08-01 21:16:21.016067,M005,ON,,2009-08-01 21:16:21.016067,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M005_ON,0 days 00:00:05.977812,6,0,2489,2197,1,no_activity,[],6,3
11,109497,2009-08-01 21:16:23.091481,M006,ON,,2009-08-01 21:16:23.091481,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M006_ON,0 days 00:00:02.075414,6,0,1963,1960,1,no_activity,[],6,3
