time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,100398,2009-08-01 10:22:54.021102,M022,ON,,2009-08-01 10:22:54.021102,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M022_ON,0 days 00:00:00.967849,6,0,694,1791,1,no_activity,[],0,2
2,100401,2009-08-01 10:23:03.049535,M024,ON,,2009-08-01 10:23:03.049535,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M024_ON,0 days 00:00:03.954239,6,0,149,1924,1,no_activity,[],0,2
3,100402,2009-08-01 10:23:03.096446,M022,ON,,2009-08-01 10:23:03.096446,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M022_ON,0 days 00:00:00.046911,6,0,694,1791,1,no_activity,[],0,2
4,100403,2009-08-01 10:23:05.095642,M011,ON,,2009-08-01 10:23:05.095642,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M011_ON,0 days 00:00:01.999196,6,0,1061,1379,1,no_activity,[],0,2
5,100405,2009-08-01 10:23:06.021396,M012,ON,,2009-08-01 10:23:06.021396,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M012_ON,0 days 00:00:00.014965,6,0,1006,1502,1,no_activity,[],0,2
6,100408,2009-08-01 10:23:08.021033,M014,ON,,2009-08-01 10:23:08.021033,,,[],0,,no_activity,str,False,No_Activity,"[1068, 1207]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M014_ON,0 days 00:00:00.925768,6,0,1068,1207,1,no_activity,[],0,2
7,100409,2009-08-01 10:23:08.095724,M023,ON,,2009-08-01 10:23:08.095724,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M023_ON,0 days 00:00:00.074691,6,0,149,964,1,no_activity,[],0,2
8,100413,2009-08-01 10:23:15.015854,M016,ON,,2009-08-01 10:23:15.015854,,,[],0,,no_activity,str,False,No_Activity,"[649, 1035]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M016_ON,0 days 00:00:04.921118,6,0,649,1035,1,no_activity,[],0,2
9,100415,2009-08-01 10:23:30.059372,M016,ON,,2009-08-01 10:23:30.059372,,,[],0,,no_activity,str,False,No_Activity,"[649, 1035]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M016_ON,0 days 00:00:11.009924,6,0,649,1035,1,no_activity,[],0,2
10,100417,2009-08-01 10:23:36.007429,M016,ON,,2009-08-01 10:23:36.007429,,,[],0,,no_activity,str,False,No_Activity,"[649, 1035]",[],no_activity,[],no_activity,2009-08-01,10,late_morning,sat,M016_ON,0 days 00:00:03.976844,6,0,649,1035,1,no_activity,[],0,2
