time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,115786,2009-08-02 13:53:12.046598,M002,ON,,2009-08-02 13:53:12.046598,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M002_ON,0 days 00:00:00.027279,5,0,1960,1863,1,no_activity,[],7,2
2,115789,2009-08-02 13:53:34.078303,M001,ON,,2009-08-02 13:53:34.078303,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:20.003441,5,0,1438,1369,1,no_activity,[],7,2
3,115791,2009-08-02 13:53:38.054191,M001,ON,,2009-08-02 13:53:38.054191,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:00.026592,5,0,1438,1369,1,no_activity,[],7,2
4,115793,2009-08-02 13:54:00.092446,M013,ON,,2009-08-02 13:54:00.092446,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M013_ON,0 days 00:00:21.022072,5,0,805,1343,1,no_activity,[],7,2
5,115795,2009-08-02 13:54:49.011434,M001,ON,,2009-08-02 13:54:49.011434,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:43.936843,5,0,1438,1369,1,no_activity,[],7,2
6,115796,2009-08-02 13:54:52.093316,M013,ON,,2009-08-02 13:54:52.093316,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M013_ON,0 days 00:00:03.081882,5,0,805,1343,1,no_activity,[],7,2
7,115799,2009-08-02 13:55:04.060896,M001,ON,,2009-08-02 13:55:04.060896,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:08.003929,5,0,1438,1369,1,no_activity,[],7,2
8,115801,2009-08-02 13:55:05.090139,M001,ON,,2009-08-02 13:55:05.090139,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:00.029826,5,0,1438,1369,1,no_activity,[],7,2
9,115803,2009-08-02 13:55:10.057334,M001,ON,,2009-08-02 13:55:10.057334,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M001_ON,0 days 00:00:01.009811,5,0,1438,1369,1,no_activity,[],7,2
10,115805,2009-08-02 13:55:21.031924,M013,ON,,2009-08-02 13:55:21.031924,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M013_ON,0 days 00:00:06.021590,5,0,805,1343,1,no_activity,[],7,2
