time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,114591,2009-08-02 13:04:38.093885,M024,ON,,2009-08-02 13:04:38.093885,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M024_ON,0 days 00:00:01.084072,5,0,149,1924,1,no_activity,[],16,4
2,114592,2009-08-02 13:04:39.021054,M022,ON,,2009-08-02 13:04:39.021054,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M022_ON,0 days 00:00:00.927169,5,0,694,1791,1,no_activity,[],16,4
3,114595,2009-08-02 13:04:49.095584,M024,ON,,2009-08-02 13:04:49.095584,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M024_ON,0 days 00:00:04.032805,5,0,149,1924,1,no_activity,[],16,4
4,114596,2009-08-02 13:04:50.063032,M022,ON,,2009-08-02 13:04:50.063032,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M022_ON,0 days 00:00:00.967448,5,0,694,1791,1,no_activity,[],16,4
5,114598,2009-08-02 13:04:54.062226,M022,ON,,2009-08-02 13:04:54.062226,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M022_ON,0 days 00:00:01.043804,5,0,694,1791,1,no_activity,[],16,4
6,114599,2009-08-02 13:04:55.099505,M021,ON,,2009-08-02 13:04:55.099505,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M021_ON,0 days 00:00:01.037279,5,0,1003,1788,1,no_activity,[],16,4
7,114603,2009-08-02 13:05:02.028959,M024,ON,,2009-08-02 13:05:02.028959,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M024_ON,0 days 00:00:03.991907,5,0,149,1924,1,no_activity,[],16,4
8,114604,2009-08-02 13:05:02.085948,M022,ON,,2009-08-02 13:05:02.085948,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M022_ON,0 days 00:00:00.056989,5,0,694,1791,1,no_activity,[],16,4
9,114606,2009-08-02 13:05:11.087045,M012,ON,,2009-08-02 13:05:11.087045,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M012_ON,0 days 00:00:00.068397,5,0,1006,1502,1,no_activity,[],16,4
10,114607,2009-08-02 13:05:12.009217,M011,ON,,2009-08-02 13:05:12.009217,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M011_ON,0 days 00:00:00.922172,5,0,1061,1379,1,no_activity,[],16,4
11,114609,2009-08-02 13:05:13.006345,M014,ON,,2009-08-02 13:05:13.006345,,,[],0,,no_activity,str,False,No_Activity,"[1068, 1207]",[],no_activity,[],no_activity,2009-08-02,13,afternoon,sun,M014_ON,0 days 00:00:00.923212,5,0,1068,1207,1,no_activity,[],16,4
