time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,149538,2009-08-05 06:20:38.087157,M022,OFF,,2009-08-05 06:20:38.087157,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M022_OFF,0 days 00:00:01.083592,4,0,694,1791,1,no_activity,[],11,4
2,149539,2009-08-05 06:20:41.034834,M024,OFF,,2009-08-05 06:20:41.034834,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M024_OFF,0 days 00:00:02.947677,4,0,149,1924,1,no_activity,[],11,4
3,149540,2009-08-05 06:20:41.054711,M021,ON,,2009-08-05 06:20:41.054711,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M021_ON,0 days 00:00:00.019877,4,0,1003,1788,1,no_activity,[],11,4
4,149541,2009-08-05 06:20:42.041862,M024,ON,,2009-08-05 06:20:42.041862,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M024_ON,0 days 00:00:00.987151,4,0,149,1924,1,no_activity,[],11,4
5,149542,2009-08-05 06:20:43.091599,M021,OFF,,2009-08-05 06:20:43.091599,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M021_OFF,0 days 00:00:01.049737,4,0,1003,1788,1,no_activity,[],11,4
6,149543,2009-08-05 06:20:44.075583,M021,ON,,2009-08-05 06:20:44.075583,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M021_ON,0 days 00:00:00.983984,4,0,1003,1788,1,no_activity,[],11,4
7,149544,2009-08-05 06:20:47.025938,M021,OFF,,2009-08-05 06:20:47.025938,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M021_OFF,0 days 00:00:02.950355,4,0,1003,1788,1,no_activity,[],11,4
8,149545,2009-08-05 06:20:47.053861,M024,OFF,,2009-08-05 06:20:47.053861,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M024_OFF,0 days 00:00:00.027923,4,0,149,1924,1,no_activity,[],11,4
9,149546,2009-08-05 06:20:48.037792,M021,ON,,2009-08-05 06:20:48.037792,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M021_ON,0 days 00:00:00.983931,4,0,1003,1788,1,no_activity,[],11,4
10,149547,2009-08-05 06:20:50.010046,M021,OFF,,2009-08-05 06:20:50.010046,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M021_OFF,0 days 00:00:01.972254,4,0,1003,1788,1,no_activity,[],11,4
11,149548,2009-08-05 06:20:51.050075,M024,ON,,2009-08-05 06:20:51.050075,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M024_ON,0 days 00:00:01.040029,4,0,149,1924,1,no_activity,[],11,4
12,149549,2009-08-05 06:20:52.000906,M021,ON,,2009-08-05 06:20:52.000906,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M021_ON,0 days 00:00:00.950831,4,0,1003,1788,1,no_activity,[],11,4
13,149550,2009-08-05 06:20:54.001094,M024,OFF,,2009-08-05 06:20:54.001094,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M024_OFF,0 days 00:00:02.000188,4,0,149,1924,1,no_activity,[],11,4
14,149551,2009-08-05 06:20:57.000201,M024,ON,,2009-08-05 06:20:57.000201,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M024_ON,0 days 00:00:02.999107,4,0,149,1924,1,no_activity,[],11,4
15,149552,2009-08-05 06:20:59.097469,M011,ON,,2009-08-05 06:20:59.097469,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M011_ON,0 days 00:00:02.097268,4,0,1061,1379,1,no_activity,[],11,4
16,149553,2009-08-05 06:21:00.014885,M012,ON,,2009-08-05 06:21:00.014885,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M012_ON,0 days 00:00:00.917416,4,0,1006,1502,1,no_activity,[],11,4
17,149554,2009-08-05 06:21:00.091351,M024,OFF,,2009-08-05 06:21:00.091351,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M024_OFF,0 days 00:00:00.076466,4,0,149,1924,1,no_activity,[],11,4
18,149555,2009-08-05 06:21:01.007786,M021,OFF,,2009-08-05 06:21:01.007786,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M021_OFF,0 days 00:00:00.916435,4,0,1003,1788,1,no_activity,[],11,4
19,149556,2009-08-05 06:21:01.052141,M012,OFF,,2009-08-05 06:21:01.052141,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M012_OFF,0 days 00:00:00.044355,4,0,1006,1502,1,no_activity,[],11,4
20,149557,2009-08-05 06:21:02.053031,M010,ON,,2009-08-05 06:21:02.053031,,,[],0,,no_activity,str,False,No_Activity,"[1551, 1866]",[],no_activity,[],no_activity,2009-08-05,6,early_morning,wed,M010_ON,0 days 00:00:01.000890,4,0,1551,1866,1,no_activity,[],11,4
