time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,14031,2009-07-24 12:24:40.066627,M006,ON,,2009-07-24 12:24:40.066627,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M006_ON,0 days 00:00:00.066579,4,0,1963,1960,1,no_activity,[],9,1
2,14032,2009-07-24 12:24:41.064938,M002,OFF,,2009-07-24 12:24:41.064938,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M002_OFF,0 days 00:00:00.998311,4,0,1960,1863,1,no_activity,[],9,1
3,14033,2009-07-24 12:24:43.057069,M006,OFF,,2009-07-24 12:24:43.057069,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M006_OFF,0 days 00:00:01.992131,4,0,1963,1960,1,no_activity,[],9,1
4,14034,2009-07-24 12:25:04.043059,M013,ON,,2009-07-24 12:25:04.043059,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:20.985990,4,0,805,1343,1,no_activity,[],9,1
5,14035,2009-07-24 12:25:10.034136,M013,OFF,,2009-07-24 12:25:10.034136,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_OFF,0 days 00:00:05.991077,4,0,805,1343,1,no_activity,[],9,1
6,14036,2009-07-24 12:25:11.012981,M013,ON,,2009-07-24 12:25:11.012981,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:00.978845,4,0,805,1343,1,no_activity,[],9,1
7,14037,2009-07-24 12:25:12.096096,M013,OFF,,2009-07-24 12:25:12.096096,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_OFF,0 days 00:00:01.083115,4,0,805,1343,1,no_activity,[],9,1
8,14038,2009-07-24 12:25:14.037694,M013,ON,,2009-07-24 12:25:14.037694,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:01.941598,4,0,805,1343,1,no_activity,[],9,1
9,14039,2009-07-24 12:25:17.014724,M013,OFF,,2009-07-24 12:25:17.014724,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_OFF,0 days 00:00:02.977030,4,0,805,1343,1,no_activity,[],9,1
10,14040,2009-07-24 12:25:17.041823,M013,ON,,2009-07-24 12:25:17.041823,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:00.027099,4,0,805,1343,1,no_activity,[],9,1
