time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,101369,2009-08-01 11:20:12.085382,M024,ON,,2009-08-01 11:20:12.085382,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M024_ON,0 days 00:00:00.056116,6,0,149,1924,1,no_activity,[],0,3
2,101370,2009-08-01 11:20:14.017032,M021,ON,,2009-08-01 11:20:14.017032,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M021_ON,0 days 00:00:01.931650,6,0,1003,1788,1,no_activity,[],0,3
3,101371,2009-08-01 11:20:16.019275,M024,OFF,,2009-08-01 11:20:16.019275,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M024_OFF,0 days 00:00:02.002243,6,0,149,1924,1,no_activity,[],0,3
4,101372,2009-08-01 11:20:18.005462,M021,OFF,,2009-08-01 11:20:18.005462,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M021_OFF,0 days 00:00:01.986187,6,0,1003,1788,1,no_activity,[],0,3
5,101373,2009-08-01 11:20:21.052979,M021,ON,,2009-08-01 11:20:21.052979,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M021_ON,0 days 00:00:03.047517,6,0,1003,1788,1,no_activity,[],0,3
6,101374,2009-08-01 11:20:22.009281,M024,ON,,2009-08-01 11:20:22.009281,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M024_ON,0 days 00:00:00.956302,6,0,149,1924,1,no_activity,[],0,3
7,101375,2009-08-01 11:20:24.007338,M021,OFF,,2009-08-01 11:20:24.007338,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M021_OFF,0 days 00:00:01.998057,6,0,1003,1788,1,no_activity,[],0,3
8,101376,2009-08-01 11:20:25.082624,M021,ON,,2009-08-01 11:20:25.082624,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M021_ON,0 days 00:00:01.075286,6,0,1003,1788,1,no_activity,[],0,3
9,101377,2009-08-01 11:20:29.021041,M024,OFF,,2009-08-01 11:20:29.021041,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M024_OFF,0 days 00:00:03.938417,6,0,149,1924,1,no_activity,[],0,3
10,101378,2009-08-01 11:20:29.098765,M012,ON,,2009-08-01 11:20:29.098765,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M012_ON,0 days 00:00:00.077724,6,0,1006,1502,1,no_activity,[],0,3
11,101379,2009-08-01 11:20:30.025104,M011,ON,,2009-08-01 11:20:30.025104,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M011_ON,0 days 00:00:00.926339,6,0,1061,1379,1,no_activity,[],0,3
12,101380,2009-08-01 11:20:31.044044,M021,OFF,,2009-08-01 11:20:31.044044,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M021_OFF,0 days 00:00:01.018940,6,0,1003,1788,1,no_activity,[],0,3
13,101381,2009-08-01 11:20:31.090786,M011,OFF,,2009-08-01 11:20:31.090786,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M011_OFF,0 days 00:00:00.046742,6,0,1061,1379,1,no_activity,[],0,3
14,101382,2009-08-01 11:20:33.041048,M012,OFF,,2009-08-01 11:20:33.041048,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M012_OFF,0 days 00:00:01.950262,6,0,1006,1502,1,no_activity,[],0,3
15,101383,2009-08-01 11:20:51.019751,M016,ON,,2009-08-01 11:20:51.019751,,,[],0,,no_activity,str,False,No_Activity,"[649, 1035]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M016_ON,0 days 00:00:17.978703,6,0,649,1035,1,no_activity,[],0,3
16,101384,2009-08-01 11:20:51.044366,M023,ON,,2009-08-01 11:20:51.044366,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M023_ON,0 days 00:00:00.024615,6,0,149,964,1,no_activity,[],0,3
17,101385,2009-08-01 11:20:54.038255,M016,OFF,,2009-08-01 11:20:54.038255,,,[],0,,no_activity,str,False,No_Activity,"[649, 1035]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M016_OFF,0 days 00:00:02.993889,6,0,649,1035,1,no_activity,[],0,3
18,101386,2009-08-01 11:20:55.007237,M023,OFF,,2009-08-01 11:20:55.007237,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M023_OFF,0 days 00:00:00.968982,6,0,149,964,1,no_activity,[],0,3
19,101387,2009-08-01 11:20:59.003928,M023,ON,,2009-08-01 11:20:59.003928,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M023_ON,0 days 00:00:03.996691,6,0,149,964,1,no_activity,[],0,3
20,101388,2009-08-01 11:20:59.072513,M016,ON,,2009-08-01 11:20:59.072513,,,[],0,,no_activity,str,False,No_Activity,"[649, 1035]",[],no_activity,[],no_activity,2009-08-01,11,late_morning,sat,M016_ON,0 days 00:00:00.068585,6,0,649,1035,1,no_activity,[],0,3
