time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,57857,2009-07-28 19:16:44.050054,M022,OFF,,2009-07-28 19:16:44.050054,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M022_OFF,0 days 00:00:04.008095,6,0,694,1791,1,no_activity,[],18,2
2,57858,2009-07-28 19:16:45.004805,M022,ON,,2009-07-28 19:16:45.004805,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M022_ON,0 days 00:00:00.954751,6,0,694,1791,1,no_activity,[],18,2
3,57859,2009-07-28 19:16:46.036715,M024,OFF,,2009-07-28 19:16:46.036715,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_OFF,0 days 00:00:01.031910,6,0,149,1924,1,no_activity,[],18,2
4,57860,2009-07-28 19:16:47.015003,M024,ON,,2009-07-28 19:16:47.015003,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_ON,0 days 00:00:00.978288,6,0,149,1924,1,no_activity,[],18,2
5,57861,2009-07-28 19:16:49.019257,M022,OFF,,2009-07-28 19:16:49.019257,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M022_OFF,0 days 00:00:02.004254,6,0,694,1791,1,no_activity,[],18,2
6,57862,2009-07-28 19:16:52.026898,M024,OFF,,2009-07-28 19:16:52.026898,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_OFF,0 days 00:00:03.007641,6,0,149,1924,1,no_activity,[],18,2
7,57863,2009-07-28 19:16:54.010393,M024,ON,,2009-07-28 19:16:54.010393,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_ON,0 days 00:00:01.983495,6,0,149,1924,1,no_activity,[],18,2
8,57864,2009-07-28 19:16:54.089288,M022,ON,,2009-07-28 19:16:54.089288,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M022_ON,0 days 00:00:00.078895,6,0,694,1791,1,no_activity,[],18,2
9,57865,2009-07-28 19:16:59.072596,M024,OFF,,2009-07-28 19:16:59.072596,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_OFF,0 days 00:00:04.983308,6,0,149,1924,1,no_activity,[],18,2
10,57866,2009-07-28 19:16:59.089293,M022,OFF,,2009-07-28 19:16:59.089293,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M022_OFF,0 days 00:00:00.016697,6,0,694,1791,1,no_activity,[],18,2
11,57867,2009-07-28 19:17:15.074749,M017,ON,,2009-07-28 19:17:15.074749,,,[],0,,no_activity,str,False,No_Activity,"[574, 1340]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M017_ON,0 days 00:00:15.985456,6,0,574,1340,1,no_activity,[],18,2
12,57868,2009-07-28 19:17:15.089738,M013,ON,,2009-07-28 19:17:15.089738,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M013_ON,0 days 00:00:00.014989,6,0,805,1343,1,no_activity,[],18,2
13,57869,2009-07-28 19:17:17.047438,M013,OFF,,2009-07-28 19:17:17.047438,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M013_OFF,0 days 00:00:01.957700,6,0,805,1343,1,no_activity,[],18,2
14,57870,2009-07-28 19:17:18.066781,M017,OFF,,2009-07-28 19:17:18.066781,,,[],0,,no_activity,str,False,No_Activity,"[574, 1340]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M017_OFF,0 days 00:00:01.019343,6,0,574,1340,1,no_activity,[],18,2
15,57871,2009-07-28 19:17:19.067009,M024,ON,,2009-07-28 19:17:19.067009,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_ON,0 days 00:00:01.000228,6,0,149,1924,1,no_activity,[],18,2
16,57872,2009-07-28 19:17:19.081893,M022,ON,,2009-07-28 19:17:19.081893,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M022_ON,0 days 00:00:00.014884,6,0,694,1791,1,no_activity,[],18,2
17,57873,2009-07-28 19:17:23.093109,M024,OFF,,2009-07-28 19:17:23.093109,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_OFF,0 days 00:00:04.011216,6,0,149,1924,1,no_activity,[],18,2
18,57874,2009-07-28 19:17:25.002054,M022,OFF,,2009-07-28 19:17:25.002054,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M022_OFF,0 days 00:00:01.908945,6,0,694,1791,1,no_activity,[],18,2
19,57875,2009-07-28 19:17:34.005386,M024,ON,,2009-07-28 19:17:34.005386,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_ON,0 days 00:00:09.003332,6,0,149,1924,1,no_activity,[],18,2
20,57876,2009-07-28 19:17:36.024789,M024,OFF,,2009-07-28 19:17:36.024789,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-28,19,evening,tue,M024_OFF,0 days 00:00:02.019403,6,0,149,1924,1,no_activity,[],18,2
