time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,129544,2009-08-03 12:36:04.026312,M020,ON,,2009-08-03 12:36:04.026312,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[380, 1587]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M020_ON,0 days 00:00:01.008139,6,0,380,1587,1,Lunch,['Lunch'],11,3
2,129546,2009-08-03 12:36:09.007738,M020,ON,,2009-08-03 12:36:09.007738,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[380, 1587]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M020_ON,0 days 00:00:04.006843,6,0,380,1587,1,Lunch,['Lunch'],11,3
3,129547,2009-08-03 12:36:11.000968,M024,ON,,2009-08-03 12:36:11.000968,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M024_ON,0 days 00:00:01.993230,6,0,149,1924,1,Lunch,['Lunch'],11,3
4,129549,2009-08-03 12:36:12.087413,M024,ON,,2009-08-03 12:36:12.087413,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M024_ON,0 days 00:00:00.086418,6,0,149,1924,1,Lunch,['Lunch'],11,3
5,129551,2009-08-03 12:36:18.070842,M022,ON,,2009-08-03 12:36:18.070842,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_ON,0 days 00:00:04.010788,6,0,694,1791,1,Lunch,['Lunch'],11,3
6,129553,2009-08-03 12:36:23.088394,M022,ON,,2009-08-03 12:36:23.088394,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_ON,0 days 00:00:01.997963,6,0,694,1791,1,Lunch,['Lunch'],11,3
7,129555,2009-08-03 12:36:29.020045,M019,ON,,2009-08-03 12:36:29.020045,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[568, 1522]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M019_ON,0 days 00:00:01.930784,6,0,568,1522,1,Lunch,['Lunch'],11,3
8,129557,2009-08-03 12:36:32.076132,M022,ON,,2009-08-03 12:36:32.076132,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_ON,0 days 00:00:00.047943,6,0,694,1791,1,Lunch,['Lunch'],11,3
9,129558,2009-08-03 12:36:34.088419,M012,ON,,2009-08-03 12:36:34.088419,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M012_ON,0 days 00:00:02.012287,6,0,1006,1502,1,Lunch,['Lunch'],11,3
10,129559,2009-08-03 12:36:35.015327,M011,ON,,2009-08-03 12:36:35.015327,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M011_ON,0 days 00:00:00.926908,6,0,1061,1379,1,Lunch,['Lunch'],11,3
11,129562,2009-08-03 12:36:37.066918,M010,ON,Lunch end,2009-08-03 12:36:37.066918,Lunch,end,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[1551, 1866]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M010_ON,0 days 00:00:01.007381,6,0,1551,1866,1,Lunch,['Lunch'],11,3
