time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,68672,2009-07-29 18:14:04.036877,M026,ON,,2009-07-29 18:14:04.036877,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:00.967266,9,0,1580,964,1,no_activity,[],19,1
2,68674,2009-07-29 18:14:13.006231,M026,ON,,2009-07-29 18:14:13.006231,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:03.953642,9,0,1580,964,1,no_activity,[],19,1
3,68676,2009-07-29 18:14:19.075486,M026,ON,,2009-07-29 18:14:19.075486,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:05.017402,9,0,1580,964,1,no_activity,[],19,1
4,68678,2009-07-29 18:14:24.063429,M026,ON,,2009-07-29 18:14:24.063429,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:01.970781,9,0,1580,964,1,no_activity,[],19,1
5,68680,2009-07-29 18:14:32.001633,M026,ON,,2009-07-29 18:14:32.001633,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:00.912211,9,0,1580,964,1,no_activity,[],19,1
6,68682,2009-07-29 18:14:37.046402,M026,ON,,2009-07-29 18:14:37.046402,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:01.959965,9,0,1580,964,1,no_activity,[],19,1
7,68683,2009-07-29 18:14:41.006999,M026,ON,,2009-07-29 18:14:41.006999,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:03.960597,9,0,1580,964,1,no_activity,[],19,1
8,68685,2009-07-29 18:14:49.008094,M026,ON,,2009-07-29 18:14:49.008094,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:07.965128,9,0,1580,964,1,no_activity,[],19,1
9,68688,2009-07-29 18:14:57.041356,M026,ON,,2009-07-29 18:14:57.041356,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M026_ON,0 days 00:00:02.998905,9,0,1580,964,1,no_activity,[],19,1
10,68689,2009-07-29 18:15:01.021266,M027,ON,,2009-07-29 18:15:01.021266,,,[],0,,no_activity,str,False,No_Activity,"[2080, 1113]",[],no_activity,[],no_activity,2009-07-29,18,evening,wed,M027_ON,0 days 00:00:03.979910,9,0,2080,1113,1,no_activity,[],19,1
