time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,152018,2009-08-05 09:13:56.068761,M024,OFF,,2009-08-05 09:13:56.068761,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_OFF,0 days 00:00:01.981530,4,0,149,1924,1,no_activity,[],8,3
2,152019,2009-08-05 09:13:58.020773,M021,OFF,,2009-08-05 09:13:58.020773,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M021_OFF,0 days 00:00:01.952012,4,0,1003,1788,1,no_activity,[],8,3
3,152020,2009-08-05 09:14:05.036141,M021,ON,,2009-08-05 09:14:05.036141,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M021_ON,0 days 00:00:07.015368,4,0,1003,1788,1,no_activity,[],8,3
4,152021,2009-08-05 09:14:06.035787,M024,ON,,2009-08-05 09:14:06.035787,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_ON,0 days 00:00:00.999646,4,0,149,1924,1,no_activity,[],8,3
5,152022,2009-08-05 09:14:09.002943,M024,OFF,,2009-08-05 09:14:09.002943,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_OFF,0 days 00:00:02.967156,4,0,149,1924,1,no_activity,[],8,3
6,152023,2009-08-05 09:14:09.030834,M021,OFF,,2009-08-05 09:14:09.030834,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M021_OFF,0 days 00:00:00.027891,4,0,1003,1788,1,no_activity,[],8,3
7,152024,2009-08-05 09:14:21.006603,M024,ON,,2009-08-05 09:14:21.006603,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_ON,0 days 00:00:11.975769,4,0,149,1924,1,no_activity,[],8,3
8,152025,2009-08-05 09:14:24.009496,M024,OFF,,2009-08-05 09:14:24.009496,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_OFF,0 days 00:00:03.002893,4,0,149,1924,1,no_activity,[],8,3
9,152026,2009-08-05 09:14:24.046861,M021,ON,,2009-08-05 09:14:24.046861,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M021_ON,0 days 00:00:00.037365,4,0,1003,1788,1,no_activity,[],8,3
10,152027,2009-08-05 09:14:25.037426,M024,ON,,2009-08-05 09:14:25.037426,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_ON,0 days 00:00:00.990565,4,0,149,1924,1,no_activity,[],8,3
11,152028,2009-08-05 09:14:25.095121,M021,OFF,,2009-08-05 09:14:25.095121,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M021_OFF,0 days 00:00:00.057695,4,0,1003,1788,1,no_activity,[],8,3
12,152029,2009-08-05 09:14:29.044229,M024,OFF,,2009-08-05 09:14:29.044229,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_OFF,0 days 00:00:03.949108,4,0,149,1924,1,no_activity,[],8,3
13,152030,2009-08-05 09:15:01.037422,M024,ON,,2009-08-05 09:15:01.037422,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_ON,0 days 00:00:31.993193,4,0,149,1924,1,no_activity,[],8,3
14,152031,2009-08-05 09:15:02.026765,M021,ON,,2009-08-05 09:15:02.026765,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M021_ON,0 days 00:00:00.989343,4,0,1003,1788,1,no_activity,[],8,3
15,152032,2009-08-05 09:15:05.000232,M024,OFF,,2009-08-05 09:15:05.000232,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-05,9,late_morning,wed,M024_OFF,0 days 00:00:02.973467,4,0,149,1924,1,no_activity,[],8,3
