time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,45515,2009-07-27 16:34:55.023218,M006,ON,,2009-07-27 16:34:55.023218,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M006_ON,0 days 00:00:03.940229,5,0,1963,1960,1,no_activity,[],6,1
2,45517,2009-07-27 16:34:56.016807,M002,ON,,2009-07-27 16:34:56.016807,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M002_ON,0 days 00:00:00.927358,5,0,1960,1863,1,no_activity,[],6,1
3,45519,2009-07-27 16:34:58.005724,M001,ON,,2009-07-27 16:34:58.005724,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M001_ON,0 days 00:00:00.996791,5,0,1438,1369,1,no_activity,[],6,1
4,45522,2009-07-27 16:35:06.070126,M001,ON,,2009-07-27 16:35:06.070126,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M001_ON,0 days 00:00:05.986607,5,0,1438,1369,1,no_activity,[],6,1
5,45524,2009-07-27 16:35:12.018739,M001,ON,,2009-07-27 16:35:12.018739,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M001_ON,0 days 00:00:04.014220,5,0,1438,1369,1,no_activity,[],6,1
6,45526,2009-07-27 16:35:17.030328,M001,ON,,2009-07-27 16:35:17.030328,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M001_ON,0 days 00:00:02.966679,5,0,1438,1369,1,no_activity,[],6,1
7,45528,2009-07-27 16:35:22.010288,M001,ON,,2009-07-27 16:35:22.010288,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M001_ON,0 days 00:00:02.946077,5,0,1438,1369,1,no_activity,[],6,1
8,45529,2009-07-27 16:35:23.099774,M002,ON,,2009-07-27 16:35:23.099774,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M002_ON,0 days 00:00:01.089486,5,0,1960,1863,1,no_activity,[],6,1
9,45531,2009-07-27 16:35:25.025928,M006,ON,,2009-07-27 16:35:25.025928,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M006_ON,0 days 00:00:00.927724,5,0,1963,1960,1,no_activity,[],6,1
10,45534,2009-07-27 16:35:30.024232,M005,ON,,2009-07-27 16:35:30.024232,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-27,16,afternoon,mon,M005_ON,0 days 00:00:03.934943,5,0,2489,2197,1,no_activity,[],6,1
