time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,157577,2009-08-05 17:32:54.037168,M022,ON,,2009-08-05 17:32:54.037168,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M022_ON,0 days 00:00:00.947355,5,0,694,1791,1,no_activity,[],14,4
2,157581,2009-08-05 17:32:58.080259,M022,ON,,2009-08-05 17:32:58.080259,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M022_ON,0 days 00:00:00.072041,5,0,694,1791,1,no_activity,[],14,4
3,157582,2009-08-05 17:32:59.007499,M005,ON,,2009-08-05 17:32:59.007499,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M005_ON,0 days 00:00:00.927240,5,0,2489,2197,1,no_activity,[],14,4
4,157584,2009-08-05 17:33:00.040876,M021,ON,,2009-08-05 17:33:00.040876,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M021_ON,0 days 00:00:00.947103,5,0,1003,1788,1,no_activity,[],14,4
5,157587,2009-08-05 17:33:05.036224,M005,ON,,2009-08-05 17:33:05.036224,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M005_ON,0 days 00:00:02.027342,5,0,2489,2197,1,no_activity,[],14,4
6,157588,2009-08-05 17:33:06.033834,M021,ON,,2009-08-05 17:33:06.033834,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M021_ON,0 days 00:00:00.997610,5,0,1003,1788,1,no_activity,[],14,4
7,157592,2009-08-05 17:33:12.069797,M021,ON,,2009-08-05 17:33:12.069797,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M021_ON,0 days 00:00:02.997884,5,0,1003,1788,1,no_activity,[],14,4
8,157594,2009-08-05 17:33:19.006368,M021,ON,,2009-08-05 17:33:19.006368,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M021_ON,0 days 00:00:00.961311,5,0,1003,1788,1,no_activity,[],14,4
9,157595,2009-08-05 17:33:23.065921,M005,ON,,2009-08-05 17:33:23.065921,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M005_ON,0 days 00:00:04.059553,5,0,2489,2197,1,no_activity,[],14,4
10,157596,2009-08-05 17:33:24.012228,M007,ON,,2009-08-05 17:33:24.012228,,,[],0,,no_activity,str,False,No_Activity,"[1970, 2369]",[],no_activity,[],no_activity,2009-08-05,17,evening,wed,M007_ON,0 days 00:00:00.946307,5,0,1970,2369,1,no_activity,[],14,4
