time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,132873,2009-08-03 20:07:18.097511,M005,OFF,,2009-08-03 20:07:18.097511,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2489, 2197]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M005_OFF,0 days 00:00:00.045858,7,0,2489,2197,1,R2 sleep,['R2 sleep'],1,4
2,132874,2009-08-03 20:07:19.042394,M005,ON,,2009-08-03 20:07:19.042394,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2489, 2197]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M005_ON,0 days 00:00:00.944883,7,0,2489,2197,1,R2 sleep,['R2 sleep'],1,4
3,132875,2009-08-03 20:07:19.088449,M009,OFF,,2009-08-03 20:07:19.088449,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2362, 2362]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M009_OFF,0 days 00:00:00.046055,7,0,2362,2362,1,R2 sleep,['R2 sleep'],1,4
4,132876,2009-08-03 20:07:25.097364,M005,OFF,,2009-08-03 20:07:25.097364,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2489, 2197]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M005_OFF,0 days 00:00:06.008915,7,0,2489,2197,1,R2 sleep,['R2 sleep'],1,4
5,132877,2009-08-03 20:07:26.011991,M007,OFF,,2009-08-03 20:07:26.011991,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[1970, 2369]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M007_OFF,0 days 00:00:00.914627,7,0,1970,2369,1,R2 sleep,['R2 sleep'],1,4
6,132878,2009-08-03 20:07:28.093164,M008,ON,,2009-08-03 20:07:28.093164,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2268, 2109]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M008_ON,0 days 00:00:02.081173,7,0,2268,2109,1,R2 sleep,['R2 sleep'],1,4
7,132879,2009-08-03 20:07:31.049315,M008,OFF,,2009-08-03 20:07:31.049315,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2268, 2109]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M008_OFF,0 days 00:00:02.956151,7,0,2268,2109,1,R2 sleep,['R2 sleep'],1,4
8,132880,2009-08-03 20:07:31.065662,M009,ON,,2009-08-03 20:07:31.065662,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2362, 2362]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M009_ON,0 days 00:00:00.016347,7,0,2362,2362,1,R2 sleep,['R2 sleep'],1,4
9,132881,2009-08-03 20:07:32.050416,M009,OFF,,2009-08-03 20:07:32.050416,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2362, 2362]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M009_OFF,0 days 00:00:00.984754,7,0,2362,2362,1,R2 sleep,['R2 sleep'],1,4
10,132882,2009-08-03 20:07:32.098518,M009,ON,,2009-08-03 20:07:32.098518,,,['R2 sleep'],1,R2 sleep,R2 sleep,str,False,Sleep,"[2362, 2362]",[],no_activity,['R2 sleep'],R2 sleep,2009-08-03,20,evening,mon,M009_ON,0 days 00:00:00.048102,7,0,2362,2362,1,R2 sleep,['R2 sleep'],1,4
