time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,150483,2009-08-05 07:13:05.009916,M024,ON,,2009-08-05 07:13:05.009916,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[149, 1924]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M024_ON,0 days 00:00:02.971929,4,0,149,1924,1,R2 take medicine,['R2 take medicine'],15,4
2,150485,2009-08-05 07:13:07.060166,M022,ON,,2009-08-05 07:13:07.060166,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[694, 1791]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M022_ON,0 days 00:00:02.007971,4,0,694,1791,1,R2 take medicine,['R2 take medicine'],15,4
3,150487,2009-08-05 07:13:09.047076,M021,ON,,2009-08-05 07:13:09.047076,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[1003, 1788]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M021_ON,0 days 00:00:00.947272,4,0,1003,1788,1,R2 take medicine,['R2 take medicine'],15,4
4,150490,2009-08-05 07:13:15.074838,M021,ON,,2009-08-05 07:13:15.074838,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[1003, 1788]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M021_ON,0 days 00:00:03.033786,4,0,1003,1788,1,R2 take medicine,['R2 take medicine'],15,4
5,150492,2009-08-05 07:13:29.063885,M024,ON,,2009-08-05 07:13:29.063885,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[149, 1924]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M024_ON,0 days 00:00:11.965458,4,0,149,1924,1,R2 take medicine,['R2 take medicine'],15,4
6,150493,2009-08-05 07:13:30.093738,M021,ON,,2009-08-05 07:13:30.093738,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[1003, 1788]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M021_ON,0 days 00:00:01.029853,4,0,1003,1788,1,R2 take medicine,['R2 take medicine'],15,4
7,150496,2009-08-05 07:13:44.019928,M023,ON,,2009-08-05 07:13:44.019928,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[149, 964]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M023_ON,0 days 00:00:11.993712,4,0,149,964,1,R2 take medicine,['R2 take medicine'],15,4
8,150497,2009-08-05 07:13:47.063427,M021,ON,,2009-08-05 07:13:47.063427,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[1003, 1788]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M021_ON,0 days 00:00:03.043499,4,0,1003,1788,1,R2 take medicine,['R2 take medicine'],15,4
9,150498,2009-08-05 07:13:47.089455,M024,ON,,2009-08-05 07:13:47.089455,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[149, 1924]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M024_ON,0 days 00:00:00.026028,4,0,149,1924,1,R2 take medicine,['R2 take medicine'],15,4
10,150500,2009-08-05 07:13:52.087782,M024,ON,,2009-08-05 07:13:52.087782,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[149, 1924]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M024_ON,0 days 00:00:01.085010,4,0,149,1924,1,R2 take medicine,['R2 take medicine'],15,4
11,150501,2009-08-05 07:13:53.007837,M013,ON,,2009-08-05 07:13:53.007837,,,['R2 take medicine'],1,R2 take medicine,R2 take medicine,str,False,Take_medicine,"[805, 1343]",[],no_activity,['R2 take medicine'],R2 take medicine,2009-08-05,7,early_morning,wed,M013_ON,0 days 00:00:00.920055,4,0,805,1343,1,R2 take medicine,['R2 take medicine'],15,4
