time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,70406,2009-07-29 20:13:23.051314,M001,ON,,2009-07-29 20:13:23.051314,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:00.037939,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
2,70408,2009-07-29 20:13:32.054374,M013,ON,,2009-07-29 20:13:32.054374,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_ON,0 days 00:00:03.012538,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
3,70410,2009-07-29 20:14:13.080983,M013,ON,,2009-07-29 20:14:13.080983,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_ON,0 days 00:00:39.001730,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
4,70412,2009-07-29 20:14:45.051754,M001,ON,,2009-07-29 20:14:45.051754,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:29.988741,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
5,70414,2009-07-29 20:15:10.072363,M001,ON,,2009-07-29 20:15:10.072363,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:22.005506,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
6,70415,2009-07-29 20:15:11.008754,M013,ON,,2009-07-29 20:15:11.008754,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_ON,0 days 00:00:00.936391,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
7,70417,2009-07-29 20:15:13.000046,M001,ON,,2009-07-29 20:15:13.000046,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:00.942015,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
8,70420,2009-07-29 20:16:20.055954,M001,ON,,2009-07-29 20:16:20.055954,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:01:05.976701,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
9,70422,2009-07-29 20:16:23.095961,M001,ON,,2009-07-29 20:16:23.095961,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:01.089068,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
10,70424,2009-07-29 20:16:31.028189,M013,ON,,2009-07-29 20:16:31.028189,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_ON,0 days 00:00:05.020764,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
