time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,65408,2009-07-29 15:45:29.004506,M006,OFF,,2009-07-29 15:45:29.004506,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M006_OFF,0 days 00:00:01.971299,9,0,1963,1960,1,no_activity,[],3,1
2,65409,2009-07-29 15:45:29.091404,M002,OFF,,2009-07-29 15:45:29.091404,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M002_OFF,0 days 00:00:00.086898,9,0,1960,1863,1,no_activity,[],3,1
3,65410,2009-07-29 15:45:30.015964,M005,ON,,2009-07-29 15:45:30.015964,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:00.924560,9,0,2489,2197,1,no_activity,[],3,1
4,65411,2009-07-29 15:45:30.028834,M007,ON,,2009-07-29 15:45:30.028834,,,[],0,,no_activity,str,False,No_Activity,"[1970, 2369]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M007_ON,0 days 00:00:00.012870,9,0,1970,2369,1,no_activity,[],3,1
5,65412,2009-07-29 15:45:33.004937,M005,OFF,,2009-07-29 15:45:33.004937,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_OFF,0 days 00:00:02.976103,9,0,2489,2197,1,no_activity,[],3,1
6,65413,2009-07-29 15:45:34.017975,M005,ON,,2009-07-29 15:45:34.017975,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:01.013038,9,0,2489,2197,1,no_activity,[],3,1
7,65414,2009-07-29 15:45:36.030996,M005,OFF,,2009-07-29 15:45:36.030996,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_OFF,0 days 00:00:02.013021,9,0,2489,2197,1,no_activity,[],3,1
8,65415,2009-07-29 15:45:40.084934,M005,ON,,2009-07-29 15:45:40.084934,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:04.053938,9,0,2489,2197,1,no_activity,[],3,1
9,65416,2009-07-29 15:45:43.008314,M007,OFF,,2009-07-29 15:45:43.008314,,,[],0,,no_activity,str,False,No_Activity,"[1970, 2369]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M007_OFF,0 days 00:00:02.923380,9,0,1970,2369,1,no_activity,[],3,1
10,65417,2009-07-29 15:45:43.035873,M005,OFF,,2009-07-29 15:45:43.035873,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_OFF,0 days 00:00:00.027559,9,0,2489,2197,1,no_activity,[],3,1
11,65418,2009-07-29 15:45:45.095503,M005,ON,,2009-07-29 15:45:45.095503,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:02.059630,9,0,2489,2197,1,no_activity,[],3,1
12,65419,2009-07-29 15:45:47.023737,M005,OFF,,2009-07-29 15:45:47.023737,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_OFF,0 days 00:00:01.928234,9,0,2489,2197,1,no_activity,[],3,1
13,65420,2009-07-29 15:45:47.049322,M005,ON,,2009-07-29 15:45:47.049322,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_ON,0 days 00:00:00.025585,9,0,2489,2197,1,no_activity,[],3,1
14,65421,2009-07-29 15:45:48.075378,M006,ON,,2009-07-29 15:45:48.075378,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M006_ON,0 days 00:00:01.026056,9,0,1963,1960,1,no_activity,[],3,1
15,65422,2009-07-29 15:45:49.002002,M005,OFF,,2009-07-29 15:45:49.002002,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M005_OFF,0 days 00:00:00.926624,9,0,2489,2197,1,no_activity,[],3,1
16,65423,2009-07-29 15:45:49.034645,M002,ON,,2009-07-29 15:45:49.034645,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M002_ON,0 days 00:00:00.032643,9,0,1960,1863,1,no_activity,[],3,1
17,65424,2009-07-29 15:45:49.088882,M003,ON,,2009-07-29 15:45:49.088882,,,[],0,,no_activity,str,False,No_Activity,"[1674, 1866]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M003_ON,0 days 00:00:00.054237,9,0,1674,1866,1,no_activity,[],3,1
18,65425,2009-07-29 15:45:50.063273,M006,OFF,,2009-07-29 15:45:50.063273,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M006_OFF,0 days 00:00:00.974391,9,0,1963,1960,1,no_activity,[],3,1
19,65426,2009-07-29 15:45:50.088309,M001,ON,,2009-07-29 15:45:50.088309,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M001_ON,0 days 00:00:00.025036,9,0,1438,1369,1,no_activity,[],3,1
20,65427,2009-07-29 15:45:51.010784,M003,OFF,,2009-07-29 15:45:51.010784,,,[],0,,no_activity,str,False,No_Activity,"[1674, 1866]",[],no_activity,[],no_activity,2009-07-29,15,afternoon,wed,M003_OFF,0 days 00:00:00.922475,9,0,1674,1866,1,no_activity,[],3,1
