time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,109469,2009-08-01 21:15:04.023032,M005,OFF,,2009-08-01 21:15:04.023032,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M005_OFF,0 days 00:00:01.010697,6,0,2489,2197,1,no_activity,[],6,2
2,109470,2009-08-01 21:15:05.000223,M001,ON,,2009-08-01 21:15:05.000223,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_ON,0 days 00:00:00.977191,6,0,1438,1369,1,no_activity,[],6,2
3,109471,2009-08-01 21:15:05.090331,M002,OFF,,2009-08-01 21:15:05.090331,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M002_OFF,0 days 00:00:00.090108,6,0,1960,1863,1,no_activity,[],6,2
4,109472,2009-08-01 21:15:07.039559,M006,OFF,,2009-08-01 21:15:07.039559,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M006_OFF,0 days 00:00:01.949228,6,0,1963,1960,1,no_activity,[],6,2
5,109473,2009-08-01 21:15:08.007431,M001,OFF,,2009-08-01 21:15:08.007431,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_OFF,0 days 00:00:00.967872,6,0,1438,1369,1,no_activity,[],6,2
6,109474,2009-08-01 21:15:09.047609,M001,ON,,2009-08-01 21:15:09.047609,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_ON,0 days 00:00:01.040178,6,0,1438,1369,1,no_activity,[],6,2
7,109475,2009-08-01 21:15:13.081076,M001,OFF,,2009-08-01 21:15:13.081076,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_OFF,0 days 00:00:04.033467,6,0,1438,1369,1,no_activity,[],6,2
8,109476,2009-08-01 21:15:14.000726,M001,ON,,2009-08-01 21:15:14.000726,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_ON,0 days 00:00:00.919650,6,0,1438,1369,1,no_activity,[],6,2
9,109477,2009-08-01 21:15:15.060755,M001,OFF,,2009-08-01 21:15:15.060755,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_OFF,0 days 00:00:01.060029,6,0,1438,1369,1,no_activity,[],6,2
10,109478,2009-08-01 21:15:18.046892,M001,ON,,2009-08-01 21:15:18.046892,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_ON,0 days 00:00:02.986137,6,0,1438,1369,1,no_activity,[],6,2
11,109479,2009-08-01 21:15:24.057612,M002,ON,,2009-08-01 21:15:24.057612,,,[],0,,no_activity,str,False,No_Activity,"[1960, 1863]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M002_ON,0 days 00:00:06.010720,6,0,1960,1863,1,no_activity,[],6,2
12,109480,2009-08-01 21:15:24.084979,M001,OFF,,2009-08-01 21:15:24.084979,,,[],0,,no_activity,str,False,No_Activity,"[1438, 1369]",[],no_activity,[],no_activity,2009-08-01,21,night_before_midnight,sat,M001_OFF,0 days 00:00:00.027367,6,0,1438,1369,1,no_activity,[],6,2
