time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,22965,2009-07-25 14:47:50.076952,M013,ON,,2009-07-25 14:47:50.076952,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M013_ON,0 days 00:00:00.025418,4,0,805,1343,1,no_activity,[],13,1
2,22966,2009-07-25 14:47:51.007792,M013,OFF,,2009-07-25 14:47:51.007792,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M013_OFF,0 days 00:00:00.930840,4,0,805,1343,1,no_activity,[],13,1
3,22967,2009-07-25 14:48:05.050637,M021,ON,,2009-07-25 14:48:05.050637,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M021_ON,0 days 00:00:14.042845,4,0,1003,1788,1,no_activity,[],13,1
4,22968,2009-07-25 14:48:07.064646,M012,ON,,2009-07-25 14:48:07.064646,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M012_ON,0 days 00:00:02.014009,4,0,1006,1502,1,no_activity,[],13,1
5,22969,2009-07-25 14:48:07.090652,M011,ON,,2009-07-25 14:48:07.090652,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M011_ON,0 days 00:00:00.026006,4,0,1061,1379,1,no_activity,[],13,1
6,22970,2009-07-25 14:48:08.024245,M021,OFF,,2009-07-25 14:48:08.024245,,,[],0,,no_activity,str,False,No_Activity,"[1003, 1788]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M021_OFF,0 days 00:00:00.933593,4,0,1003,1788,1,no_activity,[],13,1
7,22971,2009-07-25 14:48:08.057414,M013,ON,,2009-07-25 14:48:08.057414,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M013_ON,0 days 00:00:00.033169,4,0,805,1343,1,no_activity,[],13,1
8,22972,2009-07-25 14:48:09.056329,M014,ON,,2009-07-25 14:48:09.056329,,,[],0,,no_activity,str,False,No_Activity,"[1068, 1207]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M014_ON,0 days 00:00:00.998915,4,0,1068,1207,1,no_activity,[],13,1
9,22973,2009-07-25 14:48:10.013217,M011,OFF,,2009-07-25 14:48:10.013217,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M011_OFF,0 days 00:00:00.956888,4,0,1061,1379,1,no_activity,[],13,1
10,22974,2009-07-25 14:48:10.040896,M012,OFF,,2009-07-25 14:48:10.040896,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M012_OFF,0 days 00:00:00.027679,4,0,1006,1502,1,no_activity,[],13,1
11,22975,2009-07-25 14:48:15.051981,M013,OFF,,2009-07-25 14:48:15.051981,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M013_OFF,0 days 00:00:05.011085,4,0,805,1343,1,no_activity,[],13,1
12,22976,2009-07-25 14:48:15.089482,M013,ON,,2009-07-25 14:48:15.089482,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M013_ON,0 days 00:00:00.037501,4,0,805,1343,1,no_activity,[],13,1
13,22977,2009-07-25 14:48:16.098848,M013,OFF,,2009-07-25 14:48:16.098848,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M013_OFF,0 days 00:00:01.009366,4,0,805,1343,1,no_activity,[],13,1
14,22978,2009-07-25 14:48:22.097581,M011,ON,,2009-07-25 14:48:22.097581,,,[],0,,no_activity,str,False,No_Activity,"[1061, 1379]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M011_ON,0 days 00:00:05.998733,4,0,1061,1379,1,no_activity,[],13,1
15,22979,2009-07-25 14:48:23.023908,M012,ON,,2009-07-25 14:48:23.023908,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-07-25,14,afternoon,sat,M012_ON,0 days 00:00:00.926327,4,0,1006,1502,1,no_activity,[],13,1
