time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,70405,2009-07-29 20:13:23.013375,M001,OFF,,2009-07-29 20:13:23.013375,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_OFF,0 days 00:00:04.952053,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
2,70406,2009-07-29 20:13:23.051314,M001,ON,,2009-07-29 20:13:23.051314,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:00.037939,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
3,70407,2009-07-29 20:13:29.041836,M001,OFF,,2009-07-29 20:13:29.041836,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_OFF,0 days 00:00:05.990522,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
4,70408,2009-07-29 20:13:32.054374,M013,ON,,2009-07-29 20:13:32.054374,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_ON,0 days 00:00:03.012538,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
5,70409,2009-07-29 20:13:34.079253,M013,OFF,,2009-07-29 20:13:34.079253,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_OFF,0 days 00:00:02.024879,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
6,70410,2009-07-29 20:14:13.080983,M013,ON,,2009-07-29 20:14:13.080983,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_ON,0 days 00:00:39.001730,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
7,70411,2009-07-29 20:14:15.063013,M013,OFF,,2009-07-29 20:14:15.063013,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_OFF,0 days 00:00:01.982030,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
8,70412,2009-07-29 20:14:45.051754,M001,ON,,2009-07-29 20:14:45.051754,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:29.988741,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
9,70413,2009-07-29 20:14:48.066857,M001,OFF,,2009-07-29 20:14:48.066857,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_OFF,0 days 00:00:03.015103,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
10,70414,2009-07-29 20:15:10.072363,M001,ON,,2009-07-29 20:15:10.072363,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:22.005506,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
11,70415,2009-07-29 20:15:11.008754,M013,ON,,2009-07-29 20:15:11.008754,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_ON,0 days 00:00:00.936391,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
12,70416,2009-07-29 20:15:12.058031,M001,OFF,,2009-07-29 20:15:12.058031,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_OFF,0 days 00:00:01.049277,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
13,70417,2009-07-29 20:15:13.000046,M001,ON,,2009-07-29 20:15:13.000046,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M001_ON,0 days 00:00:00.942015,9,0,1438,1369,1,R1 work in office,['R1 work in office'],7,1
14,70418,2009-07-29 20:15:13.050832,M013,OFF,,2009-07-29 20:15:13.050832,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[805, 1343]",['R1 work in office'],R1 work in office,[],no_activity,2009-07-29,20,evening,wed,M013_OFF,0 days 00:00:00.050786,9,0,805,1343,1,R1 work in office,['R1 work in office'],7,1
