time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,102305,2009-08-01 12:07:14.097293,M026,ON,,2009-08-01 12:07:14.097293,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_ON,0 days 00:00:02.013309,6,0,1580,964,1,Laundry,['Laundry'],19,2
2,102306,2009-08-01 12:07:21.096062,M026,OFF,,2009-08-01 12:07:21.096062,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_OFF,0 days 00:00:06.998769,6,0,1580,964,1,Laundry,['Laundry'],19,2
3,102307,2009-08-01 12:07:25.008507,M026,ON,,2009-08-01 12:07:25.008507,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_ON,0 days 00:00:03.912445,6,0,1580,964,1,Laundry,['Laundry'],19,2
4,102308,2009-08-01 12:07:39.020381,M026,OFF,,2009-08-01 12:07:39.020381,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_OFF,0 days 00:00:14.011874,6,0,1580,964,1,Laundry,['Laundry'],19,2
5,102309,2009-08-01 12:07:49.021979,M026,ON,,2009-08-01 12:07:49.021979,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_ON,0 days 00:00:10.001598,6,0,1580,964,1,Laundry,['Laundry'],19,2
6,102310,2009-08-01 12:07:50.031134,M026,OFF,,2009-08-01 12:07:50.031134,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_OFF,0 days 00:00:01.009155,6,0,1580,964,1,Laundry,['Laundry'],19,2
7,102311,2009-08-01 12:07:51.008267,M026,ON,,2009-08-01 12:07:51.008267,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_ON,0 days 00:00:00.977133,6,0,1580,964,1,Laundry,['Laundry'],19,2
8,102312,2009-08-01 12:07:58.000129,M026,OFF,,2009-08-01 12:07:58.000129,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_OFF,0 days 00:00:06.991862,6,0,1580,964,1,Laundry,['Laundry'],19,2
9,102313,2009-08-01 12:07:58.027889,M026,ON,,2009-08-01 12:07:58.027889,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_ON,0 days 00:00:00.027760,6,0,1580,964,1,Laundry,['Laundry'],19,2
10,102314,2009-08-01 12:08:00.063045,M026,OFF,,2009-08-01 12:08:00.063045,,,['Laundry'],1,Laundry,Laundry,str,False,Work,"[1580, 964]",[],no_activity,[],no_activity,2009-08-01,12,afternoon,sat,M026_OFF,0 days 00:00:02.035156,6,0,1580,964,1,Laundry,['Laundry'],19,2
