time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,9919,2009-07-24 06:47:46.006823,M021,OFF,,2009-07-24 06:47:46.006823,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[1003, 1788]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M021_OFF,0 days 00:00:01.949392,3,0,1003,1788,1,R2 wake,['R2 wake'],14,0
2,9920,2009-07-24 06:47:46.053221,M024,OFF,,2009-07-24 06:47:46.053221,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M024_OFF,0 days 00:00:00.046398,3,0,149,1924,1,R2 wake,['R2 wake'],14,0
3,9921,2009-07-24 06:47:49.000689,M022,OFF,,2009-07-24 06:47:49.000689,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[694, 1791]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M022_OFF,0 days 00:00:02.947468,3,0,694,1791,1,R2 wake,['R2 wake'],14,0
4,9922,2009-07-24 06:47:50.069943,M005,OFF,,2009-07-24 06:47:50.069943,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[2489, 2197]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M005_OFF,0 days 00:00:01.069254,3,0,2489,2197,1,R2 wake,['R2 wake'],14,0
5,9923,2009-07-24 06:47:51.089255,M005,ON,,2009-07-24 06:47:51.089255,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[2489, 2197]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M005_ON,0 days 00:00:01.019312,3,0,2489,2197,1,R2 wake,['R2 wake'],14,0
6,9924,2009-07-24 06:47:52.046416,M024,ON,,2009-07-24 06:47:52.046416,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[149, 1924]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M024_ON,0 days 00:00:00.957161,3,0,149,1924,1,R2 wake,['R2 wake'],14,0
7,9925,2009-07-24 06:47:53.077685,M022,ON,,2009-07-24 06:47:53.077685,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[694, 1791]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M022_ON,0 days 00:00:01.031269,3,0,694,1791,1,R2 wake,['R2 wake'],14,0
8,9926,2009-07-24 06:47:54.095955,M005,OFF,,2009-07-24 06:47:54.095955,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[2489, 2197]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M005_OFF,0 days 00:00:01.018270,3,0,2489,2197,1,R2 wake,['R2 wake'],14,0
9,9927,2009-07-24 06:47:55.007332,M009,OFF,,2009-07-24 06:47:55.007332,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[2362, 2362]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M009_OFF,0 days 00:00:00.911377,3,0,2362,2362,1,R2 wake,['R2 wake'],14,0
10,9928,2009-07-24 06:47:56.030721,M009,ON,,2009-07-24 06:47:56.030721,,,['R2 wake'],1,R2 wake,R2 wake,str,False,Other,"[2362, 2362]",[],no_activity,['R2 wake'],R2 wake,2009-07-24,6,early_morning,fri,M009_ON,0 days 00:00:01.023389,3,0,2362,2362,1,R2 wake,['R2 wake'],14,0
