time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,90504,2009-07-31 16:04:33.039054,M018,ON,,2009-07-31 16:04:33.039054,,,[],0,,no_activity,str,False,No_Activity,"[328, 1236]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M018_ON,0 days 00:00:00.032415,5,0,328,1236,1,no_activity,[],10,1
2,90505,2009-07-31 16:04:33.091665,M020,OFF,,2009-07-31 16:04:33.091665,,,[],0,,no_activity,str,False,No_Activity,"[380, 1587]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M020_OFF,0 days 00:00:00.052611,5,0,380,1587,1,no_activity,[],10,1
3,90506,2009-07-31 16:04:34.034669,M022,ON,,2009-07-31 16:04:34.034669,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M022_ON,0 days 00:00:00.943004,5,0,694,1791,1,no_activity,[],10,1
4,90507,2009-07-31 16:04:36.015971,M022,OFF,,2009-07-31 16:04:36.015971,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M022_OFF,0 days 00:00:01.981302,5,0,694,1791,1,no_activity,[],10,1
5,90508,2009-07-31 16:04:36.093129,M024,OFF,,2009-07-31 16:04:36.093129,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_OFF,0 days 00:00:00.077158,5,0,149,1924,1,no_activity,[],10,1
6,90509,2009-07-31 16:04:40.007501,M018,OFF,,2009-07-31 16:04:40.007501,,,[],0,,no_activity,str,False,No_Activity,"[328, 1236]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M018_OFF,0 days 00:00:03.914372,5,0,328,1236,1,no_activity,[],10,1
7,90510,2009-07-31 16:04:41.012324,M024,ON,,2009-07-31 16:04:41.012324,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_ON,0 days 00:00:01.004823,5,0,149,1924,1,no_activity,[],10,1
8,90511,2009-07-31 16:04:42.010121,M020,ON,,2009-07-31 16:04:42.010121,,,[],0,,no_activity,str,False,No_Activity,"[380, 1587]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M020_ON,0 days 00:00:00.997797,5,0,380,1587,1,no_activity,[],10,1
9,90512,2009-07-31 16:04:42.037009,M024,OFF,,2009-07-31 16:04:42.037009,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_OFF,0 days 00:00:00.026888,5,0,149,1924,1,no_activity,[],10,1
10,90513,2009-07-31 16:04:42.079159,M024,ON,,2009-07-31 16:04:42.079159,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_ON,0 days 00:00:00.042150,5,0,149,1924,1,no_activity,[],10,1
11,90514,2009-07-31 16:04:44.091968,M024,OFF,,2009-07-31 16:04:44.091968,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_OFF,0 days 00:00:02.012809,5,0,149,1924,1,no_activity,[],10,1
12,90515,2009-07-31 16:04:46.030067,M024,ON,,2009-07-31 16:04:46.030067,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_ON,0 days 00:00:01.938099,5,0,149,1924,1,no_activity,[],10,1
13,90516,2009-07-31 16:04:48.097192,M024,OFF,,2009-07-31 16:04:48.097192,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_OFF,0 days 00:00:02.067125,5,0,149,1924,1,no_activity,[],10,1
14,90517,2009-07-31 16:04:50.004818,M020,OFF,,2009-07-31 16:04:50.004818,,,[],0,,no_activity,str,False,No_Activity,"[380, 1587]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M020_OFF,0 days 00:00:01.907626,5,0,380,1587,1,no_activity,[],10,1
15,90518,2009-07-31 16:04:52.021251,M024,ON,,2009-07-31 16:04:52.021251,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_ON,0 days 00:00:02.016433,5,0,149,1924,1,no_activity,[],10,1
16,90519,2009-07-31 16:04:54.097357,M024,OFF,,2009-07-31 16:04:54.097357,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_OFF,0 days 00:00:02.076106,5,0,149,1924,1,no_activity,[],10,1
17,90520,2009-07-31 16:04:55.084978,M024,ON,,2009-07-31 16:04:55.084978,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_ON,0 days 00:00:00.987621,5,0,149,1924,1,no_activity,[],10,1
18,90521,2009-07-31 16:05:00.077179,M022,ON,,2009-07-31 16:05:00.077179,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M022_ON,0 days 00:00:04.992201,5,0,694,1791,1,no_activity,[],10,1
19,90522,2009-07-31 16:05:01.074222,M024,OFF,,2009-07-31 16:05:01.074222,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M024_OFF,0 days 00:00:00.997043,5,0,149,1924,1,no_activity,[],10,1
20,90523,2009-07-31 16:05:02.002153,M022,OFF,,2009-07-31 16:05:02.002153,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-07-31,16,afternoon,fri,M022_OFF,0 days 00:00:00.927931,5,0,694,1791,1,no_activity,[],10,1
