time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,14031,2009-07-24 12:24:40.066627,M006,ON,,2009-07-24 12:24:40.066627,,,[],0,,no_activity,str,False,No_Activity,"[1963, 1960]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M006_ON,0 days 00:00:00.066579,4,0,1963,1960,1,no_activity,[],9,1
2,14034,2009-07-24 12:25:04.043059,M013,ON,,2009-07-24 12:25:04.043059,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:20.985990,4,0,805,1343,1,no_activity,[],9,1
3,14036,2009-07-24 12:25:11.012981,M013,ON,,2009-07-24 12:25:11.012981,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:00.978845,4,0,805,1343,1,no_activity,[],9,1
4,14038,2009-07-24 12:25:14.037694,M013,ON,,2009-07-24 12:25:14.037694,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:01.941598,4,0,805,1343,1,no_activity,[],9,1
5,14040,2009-07-24 12:25:17.041823,M013,ON,,2009-07-24 12:25:17.041823,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:00.027099,4,0,805,1343,1,no_activity,[],9,1
6,14041,2009-07-24 12:25:18.006371,M005,ON,,2009-07-24 12:25:18.006371,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M005_ON,0 days 00:00:00.964548,4,0,2489,2197,1,no_activity,[],9,1
7,14042,2009-07-24 12:25:19.005963,M023,ON,,2009-07-24 12:25:19.005963,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M023_ON,0 days 00:00:00.999592,4,0,149,964,1,no_activity,[],9,1
8,14046,2009-07-24 12:25:21.009792,M013,ON,,2009-07-24 12:25:21.009792,,,[],0,,no_activity,str,False,No_Activity,"[805, 1343]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M013_ON,0 days 00:00:00.927040,4,0,805,1343,1,no_activity,[],9,1
9,14047,2009-07-24 12:25:26.002518,M017,ON,,2009-07-24 12:25:26.002518,,,[],0,,no_activity,str,False,No_Activity,"[574, 1340]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M017_ON,0 days 00:00:04.992726,4,0,574,1340,1,no_activity,[],9,1
10,14050,2009-07-24 12:27:14.096448,M005,ON,,2009-07-24 12:27:14.096448,,,[],0,,no_activity,str,False,No_Activity,"[2489, 2197]",[],no_activity,[],no_activity,2009-07-24,12,afternoon,fri,M005_ON,0 days 00:01:43.040039,4,0,2489,2197,1,no_activity,[],9,1
