time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,118887,2009-08-02 17:10:17.093804,M024,ON,,2009-08-02 17:10:17.093804,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M024_ON,0 days 00:00:22.013258,5,0,149,1924,1,no_activity,[],12,2
2,118888,2009-08-02 17:10:18.092209,M022,ON,,2009-08-02 17:10:18.092209,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M022_ON,0 days 00:00:00.998405,5,0,694,1791,1,no_activity,[],12,2
3,118890,2009-08-02 17:10:22.049002,M022,ON,,2009-08-02 17:10:22.049002,,,[],0,,no_activity,str,False,No_Activity,"[694, 1791]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M022_ON,0 days 00:00:01.973671,5,0,694,1791,1,no_activity,[],12,2
4,118892,2009-08-02 17:10:27.029233,M019,ON,,2009-08-02 17:10:27.029233,,,[],0,,no_activity,str,False,No_Activity,"[568, 1522]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M019_ON,0 days 00:00:01.020736,5,0,568,1522,1,no_activity,[],12,2
5,118895,2009-08-02 17:10:35.005018,M019,ON,,2009-08-02 17:10:35.005018,,,[],0,,no_activity,str,False,No_Activity,"[568, 1522]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M019_ON,0 days 00:00:05.995019,5,0,568,1522,1,no_activity,[],12,2
6,118896,2009-08-02 17:10:36.009351,M024,ON,,2009-08-02 17:10:36.009351,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M024_ON,0 days 00:00:01.004333,5,0,149,1924,1,no_activity,[],12,2
7,118899,2009-08-02 17:10:39.070572,M024,ON,,2009-08-02 17:10:39.070572,,,[],0,,no_activity,str,False,No_Activity,"[149, 1924]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M024_ON,0 days 00:00:00.058183,5,0,149,1924,1,no_activity,[],12,2
8,118900,2009-08-02 17:10:40.048366,M020,ON,,2009-08-02 17:10:40.048366,,,[],0,,no_activity,str,False,No_Activity,"[380, 1587]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M020_ON,0 days 00:00:00.977794,5,0,380,1587,1,no_activity,[],12,2
9,118901,2009-08-02 17:10:41.048519,M023,ON,,2009-08-02 17:10:41.048519,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M023_ON,0 days 00:00:01.000153,5,0,149,964,1,no_activity,[],12,2
10,118905,2009-08-02 17:10:50.009293,M023,ON,,2009-08-02 17:10:50.009293,,,[],0,,no_activity,str,False,No_Activity,"[149, 964]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M023_ON,0 days 00:00:05.999071,5,0,149,964,1,no_activity,[],12,2
11,118906,2009-08-02 17:10:52.000824,M020,ON,,2009-08-02 17:10:52.000824,,,[],0,,no_activity,str,False,No_Activity,"[380, 1587]",[],no_activity,[],no_activity,2009-08-02,17,evening,sun,M020_ON,0 days 00:00:01.991531,5,0,380,1587,1,no_activity,[],12,2
