time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
1,129544,2009-08-03 12:36:04.026312,M020,ON,,2009-08-03 12:36:04.026312,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[380, 1587]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M020_ON,0 days 00:00:01.008139,6,0,380,1587,1,Lunch,['Lunch'],11,3
2,129545,2009-08-03 12:36:05.000895,M020,OFF,,2009-08-03 12:36:05.000895,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[380, 1587]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M020_OFF,0 days 00:00:00.974583,6,0,380,1587,1,Lunch,['Lunch'],11,3
3,129546,2009-08-03 12:36:09.007738,M020,ON,,2009-08-03 12:36:09.007738,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[380, 1587]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M020_ON,0 days 00:00:04.006843,6,0,380,1587,1,Lunch,['Lunch'],11,3
4,129547,2009-08-03 12:36:11.000968,M024,ON,,2009-08-03 12:36:11.000968,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M024_ON,0 days 00:00:01.993230,6,0,149,1924,1,Lunch,['Lunch'],11,3
5,129548,2009-08-03 12:36:12.000995,M024,OFF,,2009-08-03 12:36:12.000995,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M024_OFF,0 days 00:00:01.000027,6,0,149,1924,1,Lunch,['Lunch'],11,3
6,129549,2009-08-03 12:36:12.087413,M024,ON,,2009-08-03 12:36:12.087413,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M024_ON,0 days 00:00:00.086418,6,0,149,1924,1,Lunch,['Lunch'],11,3
7,129550,2009-08-03 12:36:14.060054,M020,OFF,,2009-08-03 12:36:14.060054,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[380, 1587]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M020_OFF,0 days 00:00:01.972641,6,0,380,1587,1,Lunch,['Lunch'],11,3
8,129551,2009-08-03 12:36:18.070842,M022,ON,,2009-08-03 12:36:18.070842,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_ON,0 days 00:00:04.010788,6,0,694,1791,1,Lunch,['Lunch'],11,3
9,129552,2009-08-03 12:36:21.090431,M022,OFF,,2009-08-03 12:36:21.090431,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_OFF,0 days 00:00:03.019589,6,0,694,1791,1,Lunch,['Lunch'],11,3
10,129553,2009-08-03 12:36:23.088394,M022,ON,,2009-08-03 12:36:23.088394,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_ON,0 days 00:00:01.997963,6,0,694,1791,1,Lunch,['Lunch'],11,3
